Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,0,3,0.0,2,6,12,0
1,10,12,0.8333333333333334,21,25,170,0
2,8,0,inf,7,11,79,0
3,1,4,0.25,4,8,33,0
4,13,7,1.8571428571428572,19,23,148,0
5,6,6,1.0,11,15,98,0
6,1,5,0.2,5,9,33,0
7,3,10,0.3,12,16,94,0
8,10,12,0.8333333333333334,21,25,173,0
9,3,5,0.6,7,11,58,0
10,4,3,1.3333333333333333,6,10,42,0
11,4,16,0.25,19,23,202,0
12,10,12,0.8333333333333334,21,25,160,0
13,7,10,0.7,16,20,109,0
14,4,9,0.4444444444444444,12,16,150,0
15,14,10,1.4,23,27,153,0
16,9,8,1.125,16,20,135,0
17,6,3,2.0,8,12,52,0
18,12,3,4.0,14,18,118,0
19,1,1,1.0,1,5,14,0
20,3,9,0.3333333333333333,11,15,86,0
21,4,9,0.4444444444444444,12,16,87,0
22,16,6,2.6666666666666665,21,25,231,0
23,9,10,0.9,18,22,138,0
24,4,1,4.0,4,8,43,0
25,2,12,0.16666666666666666,13,17,115,0
26,8,15,0.5333333333333333,22,26,242,0
27,7,6,1.1666666666666667,12,16,120,0
28,8,8,1.0,15,19,134,0
29,4,18,0.2222222222222222,21,25,206,0
30,10,8,1.25,17,21,102,0
31,6,6,1.0,11,15,90,0
32,2,4,0.5,5,8,39,0
33,10,3,3.3333333333333335,12,15,113,0
34,10,12,0.8333333333333334,21,25,158,0
35,17,13,1.3076923076923077,29,33,254,0
36,4,6,0.6666666666666666,9,13,45,0
37,4,7,0.5714285714285714,10,14,82,0
38,3,8,0.375,10,14,78,0
39,9,6,1.5,14,18,133,0
40,9,8,1.125,16,20,147,0
41,3,7,0.42857142857142855,9,13,66,0
42,11,17,0.6470588235294118,27,31,223,0
43,15,6,2.5,20,24,217,0
44,8,11,0.7272727272727273,18,22,150,0
45,5,10,0.5,14,18,105,0
46,2,12,0.16666666666666666,13,17,155,0
47,9,9,1.0,17,21,183,0
48,5,8,0.625,12,16,90,0
49,6,9,0.6666666666666666,14,18,114,0
50,10,8,1.25,17,21,159,0
51,8,4,2.0,11,15,89,0
52,6,9,0.6666666666666666,14,18,92,0
53,7,6,1.1666666666666667,12,16,84,0
54,3,1,3.0,3,7,30,0
55,7,8,0.875,14,18,106,0
56,7,10,0.7,16,20,104,0
57,12,9,1.3333333333333333,20,24,212,0
58,5,1,5.0,5,8,38,0
59,2,1,2.0,2,5,14,0
60,8,8,1.0,15,19,99,0
61,6,6,1.0,11,15,110,0
62,12,2,6.0,13,17,117,0
63,3,10,0.3,12,16,121,0
64,8,11,0.7272727272727273,18,22,186,0
65,18,6,3.0,23,27,207,0
66,9,3,3.0,11,15,101,0
67,4,10,0.4,13,17,113,0
68,8,9,0.8888888888888888,16,20,144,0
69,7,7,1.0,13,17,123,0
70,5,11,0.45454545454545453,15,19,120,0
71,20,9,2.2222222222222223,28,32,285,0
72,9,6,1.5,14,18,130,0
73,9,12,0.75,20,24,163,0
74,4,7,0.5714285714285714,10,14,71,0
75,6,6,1.0,11,15,83,0
76,6,1,6.0,6,10,51,0
77,5,3,1.6666666666666667,7,11,51,0
78,6,10,0.6,15,19,122,0
79,7,5,1.4,11,15,119,0
80,8,8,1.0,15,18,113,0
81,8,13,0.6153846153846154,20,24,171,0
82,18,13,1.3846153846153846,30,33,199,0
83,7,9,0.7777777777777778,15,19,95,0
84,9,5,1.8,13,17,127,0
85,4,13,0.3076923076923077,16,20,91,0
86,18,0,inf,17,21,212,0
87,10,8,1.25,17,21,138,0
88,9,4,2.25,12,16,92,0
89,10,11,0.9090909090909091,20,24,182,0
90,7,10,0.7,16,20,140,0
91,9,4,2.25,12,16,90,0
92,6,6,1.0,11,15,75,0
93,12,8,1.5,19,23,173,0
94,11,14,0.7857142857142857,24,28,221,0
95,7,9,0.7777777777777778,15,19,179,0
96,5,1,5.0,5,9,38,0
97,8,2,4.0,9,12,62,0
98,12,7,1.7142857142857142,18,22,134,0
99,11,2,5.5,12,16,116,0
