Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,18,15,1.2,50,54,263,0
1,8,5,1.6,20,24,108,0
2,8,4,2.0,19,23,103,0
3,18,11,1.6363636363636365,46,49,235,0
4,8,6,1.3333333333333333,21,25,120,0
5,6,6,1.0,17,21,95,0
6,5,3,1.6666666666666667,12,16,70,0
7,2,4,0.5,7,11,44,0
8,7,10,0.7,23,27,124,0
9,7,2,3.5,15,19,76,0
10,5,3,1.6666666666666667,12,16,64,0
11,7,9,0.7777777777777778,22,26,94,0
12,4,10,0.4,17,21,135,0
13,5,6,0.8333333333333334,15,19,61,0
14,5,2,2.5,11,15,37,0
15,6,8,0.75,19,23,106,0
16,3,7,0.42857142857142855,12,16,84,0
17,7,6,1.1666666666666667,19,23,78,0
18,8,3,2.6666666666666665,18,22,64,0
19,3,1,3.0,6,10,35,0
20,10,7,1.4285714285714286,26,30,144,0
21,7,7,1.0,20,24,140,0
22,3,4,0.75,9,13,50,0
23,11,3,3.6666666666666665,24,28,93,0
24,4,7,0.5714285714285714,14,18,97,0
25,6,1,6.0,12,16,46,0
26,10,6,1.6666666666666667,25,29,111,0
27,13,10,1.3,35,39,213,0
28,3,6,0.5,11,13,60,0
29,4,2,2.0,9,13,53,0
30,9,5,1.8,22,26,114,0
31,13,7,1.8571428571428572,32,36,137,0
32,7,2,3.5,15,19,61,0
33,9,7,1.2857142857142858,24,28,132,0
34,6,5,1.2,16,20,137,0
35,5,4,1.25,13,15,58,0
36,4,4,1.0,11,13,50,0
37,7,4,1.75,17,21,84,0
38,10,0,inf,19,23,114,0
39,9,4,2.25,21,25,116,0
40,4,13,0.3076923076923077,20,24,163,0
41,4,2,2.0,9,13,32,0
42,11,9,1.2222222222222223,30,34,134,0
43,5,3,1.6666666666666667,12,16,51,0
44,4,12,0.3333333333333333,19,21,169,0
45,6,13,0.46153846153846156,24,28,145,0
46,5,2,2.5,11,15,50,0
47,1,1,1.0,2,6,16,0
48,6,3,2.0,14,18,64,0
49,7,6,1.1666666666666667,19,23,81,0
50,3,4,0.75,9,13,55,0
51,6,10,0.6,21,25,152,0
52,5,8,0.625,17,21,122,0
53,4,2,2.0,9,13,50,0
54,3,3,1.0,8,12,26,0
55,5,6,0.8333333333333334,15,19,122,0
56,6,4,1.5,15,19,63,0
57,7,4,1.75,17,21,87,0
58,4,6,0.6666666666666666,13,17,64,0
59,9,7,1.2857142857142858,24,28,88,0
60,4,7,0.5714285714285714,14,18,111,0
61,1,3,0.3333333333333333,4,8,22,0
62,0,1,0.0,1,4,107,1
63,4,7,0.5714285714285714,14,18,109,0
64,4,3,1.3333333333333333,10,14,56,0
65,6,3,2.0,14,18,65,0
66,3,7,0.42857142857142855,12,16,43,0
67,5,9,0.5555555555555556,18,22,119,0
68,4,8,0.5,15,19,77,0
69,5,10,0.5,19,23,158,0
70,10,12,0.8333333333333334,31,35,152,0
71,7,4,1.75,17,21,110,0
72,10,8,1.25,27,31,127,0
73,7,10,0.7,23,27,130,0
74,5,5,1.0,14,18,85,0
75,3,5,0.6,10,14,48,0
76,9,9,1.0,26,28,160,0
77,7,5,1.4,18,22,99,0
78,8,4,2.0,19,23,142,0
79,8,8,1.0,23,27,143,0
80,1,3,0.3333333333333333,4,8,46,0
81,8,3,2.6666666666666665,18,22,78,0
82,8,6,1.3333333333333333,21,25,74,0
83,6,3,2.0,14,18,93,0
84,5,6,0.8333333333333334,15,19,83,0
85,11,8,1.375,29,33,181,0
86,7,12,0.5833333333333334,25,29,150,0
87,4,6,0.6666666666666666,13,17,111,0
88,8,8,1.0,23,27,147,0
89,4,2,2.0,9,13,61,0
90,10,9,1.1111111111111112,28,32,157,0
91,6,7,0.8571428571428571,18,22,115,0
92,9,1,9.0,18,22,87,0
93,7,5,1.4,18,22,85,0
94,2,4,0.5,7,11,38,0
95,5,9,0.5555555555555556,18,22,139,0
96,0,0,0.0,0,3,101,1
97,2,1,2.0,4,8,24,0
98,9,13,0.6923076923076923,30,34,189,0
99,3,3,1.0,8,12,62,0
