Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,3,2,1.5,151,88,92,0
1,1,1,1.0,50,9,15,0
2,3,0,inf,149,21,27,0
3,4,3,1.3333333333333333,202,67,72,0
4,6,0,inf,299,56,58,0
5,2,0,inf,99,24,28,0
6,5,0,inf,249,48,49,0
7,2,0,inf,99,34,38,0
8,5,0,inf,249,28,30,0
9,2,0,inf,99,21,27,0
10,5,0,inf,249,39,47,0
11,3,0,inf,149,20,28,0
12,2,0,inf,99,24,29,0
13,3,2,1.5,151,26,31,0
14,3,0,inf,149,20,24,0
15,3,1,3.0,150,26,35,0
16,5,0,inf,249,29,33,0
17,4,0,inf,199,38,52,0
18,2,1,2.0,100,28,34,0
19,2,2,1.0,101,42,46,0
20,6,0,inf,299,37,48,0
21,1,0,inf,49,11,13,0
22,2,0,inf,99,27,32,0
23,5,0,inf,249,42,45,0
24,1,0,inf,49,5,8,0
25,3,0,inf,149,38,42,0
26,4,0,inf,199,38,40,0
27,4,1,4.0,200,47,49,0
28,2,0,inf,99,7,9,0
29,2,0,inf,99,17,17,0
30,4,0,inf,199,28,34,0
31,3,0,inf,149,17,21,0
32,3,0,inf,149,53,60,0
33,2,0,inf,99,7,7,0
34,2,0,inf,99,20,25,0
35,3,0,inf,149,56,73,0
36,4,3,1.3333333333333333,202,70,86,0
37,2,0,inf,99,32,37,0
38,3,0,inf,149,54,57,0
39,4,0,inf,199,35,40,0
40,4,0,inf,199,44,44,0
41,6,0,inf,299,37,41,0
42,3,0,inf,149,32,38,0
43,5,0,inf,249,39,44,0
44,5,1,5.0,250,47,54,0
45,3,1,3.0,150,31,34,0
46,3,0,inf,149,32,39,0
47,2,1,2.0,100,26,27,0
48,2,1,2.0,100,20,26,0
49,6,0,inf,299,51,58,0
50,3,0,inf,149,34,34,0
51,3,0,inf,149,56,58,0
52,1,0,inf,49,10,15,0
53,2,0,inf,99,19,21,0
54,4,0,inf,199,66,71,0
55,4,0,inf,199,32,34,0
56,4,0,inf,199,22,25,0
57,4,0,inf,199,42,44,0
58,2,0,inf,99,47,53,0
59,5,0,inf,249,47,52,0
60,7,0,inf,349,44,53,0
61,2,0,inf,99,25,30,0
62,2,1,2.0,100,26,30,0
63,4,0,inf,199,27,32,0
64,2,0,inf,99,33,38,0
65,3,0,inf,149,22,27,0
66,2,0,inf,99,23,28,0
67,4,1,4.0,200,33,35,0
68,3,1,3.0,150,34,40,0
69,3,1,3.0,150,32,46,0
70,3,2,1.5,151,38,39,0
71,4,0,inf,199,53,56,0
72,5,0,inf,249,37,37,0
73,5,0,inf,249,41,47,0
74,7,0,inf,349,45,45,0
75,4,0,inf,199,30,35,0
76,4,0,inf,199,18,19,0
77,4,2,2.0,201,52,59,0
78,3,1,3.0,150,31,36,0
79,4,0,inf,199,34,37,0
80,2,0,inf,99,15,19,0
81,3,0,inf,149,25,29,0
82,3,1,3.0,150,36,42,0
83,3,0,inf,149,29,35,0
84,3,0,inf,149,34,39,0
85,7,1,7.0,350,53,59,0
86,4,0,inf,199,20,26,0
87,6,0,inf,299,55,57,0
88,6,0,inf,299,43,47,0
89,3,0,inf,149,25,32,0
90,1,0,inf,49,11,16,0
91,1,0,inf,49,12,17,0
92,2,0,inf,99,15,18,0
93,2,0,inf,99,13,18,0
94,3,0,inf,149,22,30,0
95,3,0,inf,149,31,34,0
96,5,3,1.6666666666666667,252,65,65,0
97,2,0,inf,99,21,27,0
98,2,0,inf,99,28,32,0
99,2,0,inf,99,16,20,0
