Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,3,1,3.0,300,38,46,0
1,4,0,inf,399,38,40,0
2,4,1,4.0,400,36,41,0
3,4,1,4.0,400,61,69,0
4,3,0,inf,299,23,28,0
5,4,0,inf,399,44,47,0
6,6,1,6.0,600,42,42,0
7,7,0,inf,699,61,65,0
8,2,0,inf,199,13,16,0
9,2,0,inf,199,18,24,0
10,2,0,inf,199,21,23,0
11,3,0,inf,299,15,22,0
12,3,0,inf,299,11,14,0
13,5,0,inf,499,38,42,0
14,3,1,3.0,300,19,24,0
15,5,0,inf,499,58,67,0
16,1,0,inf,99,5,11,0
17,1,0,inf,99,19,25,0
18,1,1,1.0,100,10,20,0
19,3,0,inf,299,27,30,0
20,4,2,2.0,401,39,39,0
21,3,0,inf,299,24,27,0
22,8,1,8.0,800,60,65,0
23,5,2,2.5,501,35,38,0
24,1,1,1.0,100,11,19,0
25,3,1,3.0,300,20,26,0
26,2,1,2.0,200,27,32,0
27,4,0,inf,399,25,26,0
28,2,0,inf,199,38,42,0
29,2,0,inf,199,15,19,0
30,6,0,inf,599,47,57,0
31,3,0,inf,299,20,22,0
32,4,0,inf,399,18,21,0
33,5,0,inf,499,47,51,0
34,6,1,6.0,600,65,65,0
35,2,0,inf,199,78,83,0
36,2,0,inf,199,43,47,0
37,3,0,inf,299,28,36,0
38,4,0,inf,399,48,54,0
39,3,0,inf,299,51,57,0
40,3,0,inf,299,43,43,0
41,2,0,inf,199,25,29,0
42,4,0,inf,399,22,26,0
43,3,0,inf,299,22,23,0
44,2,0,inf,199,26,33,0
45,5,1,5.0,500,63,70,0
46,1,0,inf,99,9,14,0
47,5,0,inf,499,41,42,0
48,2,1,2.0,200,35,38,0
49,3,0,inf,299,17,22,0
50,3,0,inf,299,15,20,0
51,2,0,inf,199,16,19,0
52,1,0,inf,99,5,14,0
53,1,0,inf,99,7,8,0
54,2,0,inf,199,13,19,0
55,7,1,7.0,700,50,50,0
56,2,0,inf,199,20,31,0
57,5,1,5.0,500,45,52,0
58,3,0,inf,299,23,28,0
59,2,0,inf,199,13,16,0
60,6,0,inf,599,36,43,0
61,2,0,inf,199,32,39,0
62,3,0,inf,299,26,29,0
63,2,0,inf,199,13,17,0
64,4,0,inf,399,26,29,0
65,5,1,5.0,500,44,50,0
66,2,0,inf,199,22,26,0
67,5,1,5.0,500,43,44,0
68,3,1,3.0,300,15,19,0
69,3,0,inf,299,31,36,0
70,4,0,inf,399,34,40,0
71,6,1,6.0,600,62,67,0
72,3,0,inf,299,18,21,0
73,4,0,inf,399,30,35,0
74,3,0,inf,299,35,38,0
75,5,0,inf,499,34,37,0
76,3,0,inf,299,16,23,0
77,4,1,4.0,400,51,58,0
78,2,0,inf,199,14,16,0
79,6,0,inf,599,54,60,0
80,1,0,inf,99,9,13,0
81,3,0,inf,299,23,26,0
82,3,0,inf,299,26,32,0
83,5,1,5.0,500,71,71,0
84,3,0,inf,299,58,62,0
85,3,1,3.0,300,25,28,0
86,3,0,inf,299,53,54,0
87,1,0,inf,99,15,19,0
88,5,0,inf,499,41,46,0
89,5,2,2.5,501,48,53,0
90,3,0,inf,299,51,57,0
91,2,0,inf,199,14,18,0
92,4,0,inf,399,29,32,0
93,2,0,inf,199,37,41,0
94,4,0,inf,399,50,54,0
95,1,0,inf,99,4,10,0
96,2,0,inf,199,15,20,0
97,3,1,3.0,300,42,44,0
98,2,0,inf,199,13,18,0
99,4,0,inf,399,44,51,0
