Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,2,1,2.0,18,22,28,0
1,2,0,inf,17,21,35,0
2,2,0,inf,17,21,41,0
3,4,0,inf,35,26,34,0
4,3,1,3.0,27,31,72,0
5,4,0,inf,35,24,35,0
6,5,3,1.6666666666666667,47,51,73,0
7,2,0,inf,17,14,16,0
8,4,1,4.0,36,33,38,0
9,4,0,inf,35,35,42,0
10,4,1,4.0,36,40,67,0
11,8,2,4.0,73,64,72,0
12,5,0,inf,44,43,58,0
13,5,3,1.6666666666666667,47,51,88,0
14,5,0,inf,44,44,49,0
15,7,0,inf,62,50,69,0
16,1,0,inf,8,3,11,0
17,3,0,inf,26,30,54,0
18,3,1,3.0,27,31,42,0
19,4,0,inf,35,24,24,0
20,5,2,2.5,46,40,49,0
21,6,1,6.0,54,46,51,0
22,3,1,3.0,27,31,40,0
23,3,0,inf,26,26,30,0
24,4,0,inf,35,22,24,0
25,2,0,inf,17,16,19,0
26,5,3,1.6666666666666667,47,29,72,0
27,6,0,inf,53,48,82,0
28,6,0,inf,53,36,43,0
29,2,0,inf,17,21,38,0
30,5,0,inf,44,29,34,0
31,4,0,inf,35,39,52,0
32,4,4,1.0,39,43,83,0
33,2,0,inf,17,13,17,0
34,2,2,1.0,19,23,30,0
35,6,0,inf,53,44,53,0
36,3,0,inf,26,16,28,0
37,5,0,inf,44,20,21,0
38,4,1,4.0,36,40,59,0
39,8,1,8.0,72,58,81,0
40,4,1,4.0,36,28,34,0
41,4,0,inf,35,27,45,0
42,8,0,inf,71,65,87,0
43,5,1,5.0,45,35,41,0
44,4,0,inf,35,23,31,0
45,2,0,inf,17,15,22,0
46,3,1,3.0,27,31,54,0
47,8,0,inf,71,50,50,0
48,3,0,inf,26,24,32,0
49,4,0,inf,35,19,19,0
50,4,0,inf,35,23,25,0
51,4,0,inf,35,23,23,0
52,3,0,inf,26,28,34,0
53,5,0,inf,44,36,38,0
54,7,2,3.5,64,62,64,0
55,4,1,4.0,36,40,62,0
56,1,1,1.0,9,13,25,0
57,3,0,inf,26,21,25,0
58,5,0,inf,44,23,26,0
59,4,3,1.3333333333333333,38,35,66,0
60,4,2,2.0,37,41,58,0
61,5,1,5.0,45,44,48,0
62,3,0,inf,26,25,26,0
63,2,0,inf,17,13,19,0
64,7,1,7.0,63,56,78,0
65,2,0,inf,17,12,16,0
66,4,0,inf,35,26,33,0
67,5,0,inf,44,31,39,0
68,3,0,inf,26,18,23,0
69,2,0,inf,17,16,23,0
70,5,1,5.0,45,46,104,0
71,8,4,2.0,75,73,91,0
72,3,3,1.0,29,33,66,0
73,5,0,inf,44,39,42,0
74,3,0,inf,26,16,22,0
75,3,0,inf,26,21,32,0
76,3,0,inf,26,16,22,0
77,4,0,inf,35,28,29,0
78,4,0,inf,35,24,31,0
79,2,0,inf,17,14,24,0
80,4,0,inf,35,22,27,0
81,3,0,inf,26,30,38,0
82,3,1,3.0,27,23,42,0
83,5,2,2.5,46,45,75,0
84,4,1,4.0,36,38,71,0
85,2,0,inf,17,19,24,0
86,4,0,inf,35,31,36,0
87,5,0,inf,44,21,23,0
88,2,0,inf,17,15,17,0
89,3,0,inf,26,20,23,0
90,3,1,3.0,27,25,29,0
91,5,0,inf,44,28,32,0
92,3,0,inf,26,30,52,0
93,3,0,inf,26,18,25,0
94,6,3,2.0,56,60,153,0
95,7,4,1.75,66,57,99,0
96,6,2,3.0,55,39,50,0
97,3,0,inf,26,17,18,0
98,9,3,3.0,83,84,131,0
99,4,0,inf,35,23,29,0
