Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,4,1,4.0,60,32,40,0
1,4,0,inf,59,26,33,0
2,3,0,inf,44,25,30,0
3,6,2,3.0,91,57,62,0
4,3,0,inf,44,14,14,0
5,5,1,5.0,75,41,44,0
6,5,0,inf,74,66,71,0
7,4,1,4.0,60,58,65,0
8,3,0,inf,44,31,34,0
9,5,2,2.5,76,53,58,0
10,3,1,3.0,45,37,43,0
11,6,1,6.0,90,35,42,0
12,5,0,inf,74,29,33,0
13,3,2,1.5,46,41,44,0
14,4,1,4.0,60,29,31,0
15,7,0,inf,104,53,56,0
16,3,0,inf,44,32,37,0
17,4,1,4.0,60,56,66,0
18,2,0,inf,29,17,21,0
19,4,0,inf,59,27,31,0
20,7,0,inf,104,61,65,0
21,5,0,inf,74,44,50,0
22,2,0,inf,29,12,13,0
23,6,0,inf,89,58,61,0
24,4,1,4.0,60,39,43,0
25,4,1,4.0,60,42,43,0
26,4,0,inf,59,30,34,0
27,3,0,inf,44,44,48,0
28,4,0,inf,59,33,37,0
29,5,0,inf,74,32,38,0
30,2,0,inf,29,20,27,0
31,3,0,inf,44,36,42,0
32,7,0,inf,104,65,68,0
33,5,1,5.0,75,47,48,0
34,3,1,3.0,45,24,29,0
35,4,0,inf,59,33,40,0
36,7,1,7.0,105,56,61,0
37,4,2,2.0,61,63,69,0
38,5,0,inf,74,33,37,0
39,6,0,inf,89,32,36,0
40,3,0,inf,44,48,59,0
41,4,1,4.0,60,29,34,0
42,3,0,inf,44,41,46,0
43,2,1,2.0,30,21,24,0
44,5,0,inf,74,39,45,0
45,4,1,4.0,60,30,37,0
46,5,0,inf,74,26,31,0
47,3,0,inf,44,25,29,0
48,4,0,inf,59,18,21,0
49,2,0,inf,29,22,25,0
50,5,0,inf,74,47,48,0
51,6,0,inf,89,35,38,0
52,4,0,inf,59,34,40,0
53,4,0,inf,59,35,36,0
54,8,0,inf,119,53,54,0
55,3,0,inf,44,25,28,0
56,5,0,inf,74,51,54,0
57,6,1,6.0,90,54,60,0
58,5,0,inf,74,47,50,0
59,4,0,inf,59,15,17,0
60,4,0,inf,59,27,29,0
61,4,0,inf,59,28,32,0
62,4,0,inf,59,43,48,0
63,3,0,inf,44,22,26,0
64,4,0,inf,59,35,39,0
65,6,1,6.0,90,41,52,0
66,4,1,4.0,60,46,52,0
67,2,2,1.0,31,13,16,0
68,4,0,inf,59,53,57,0
69,5,2,2.5,76,50,58,0
70,4,1,4.0,60,32,33,0
71,7,1,7.0,105,87,94,0
72,4,0,inf,59,25,30,0
73,5,1,5.0,75,48,54,0
74,3,0,inf,44,36,38,0
75,5,0,inf,74,22,24,0
76,5,0,inf,74,43,47,0
77,2,0,inf,29,12,18,0
78,5,2,2.5,76,80,93,0
79,2,0,inf,29,19,22,0
80,4,1,4.0,60,21,32,0
81,4,2,2.0,61,29,33,0
82,4,0,inf,59,35,36,0
83,4,0,inf,59,40,43,0
84,3,1,3.0,45,39,43,0
85,3,0,inf,44,21,23,0
86,3,1,3.0,45,34,38,0
87,2,0,inf,29,22,27,0
88,3,0,inf,44,23,28,0
89,2,0,inf,29,24,28,0
90,2,0,inf,29,15,23,0
91,1,0,inf,14,6,11,0
92,2,0,inf,29,16,23,0
93,2,1,2.0,30,12,15,0
94,5,1,5.0,75,44,47,0
95,4,0,inf,59,19,23,0
96,6,0,inf,89,42,47,0
97,7,1,7.0,105,58,64,0
98,5,1,5.0,75,34,37,0
99,3,0,inf,44,24,29,0
