Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,0,21,0.0,20,24,137,0
1,0,18,0.0,17,21,176,0
2,0,13,0.0,12,16,107,0
3,0,10,0.0,9,13,72,0
4,0,19,0.0,18,22,177,0
5,0,25,0.0,24,28,198,0
6,0,23,0.0,22,26,221,0
7,0,13,0.0,12,16,131,0
8,0,8,0.0,7,11,79,0
9,0,37,0.0,36,40,313,0
