Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,2,4,0.5,53,7,58,0
1,7,5,1.4,179,8,89,0
2,1,1,1.0,25,4,15,0
3,7,0,inf,174,3,71,0
4,5,2,2.5,126,5,53,0
5,7,7,1.0,181,10,111,0
6,0,2,0.0,1,5,23,0
7,1,5,0.2,29,8,67,0
8,8,1,8.0,200,4,101,0
9,12,12,1.0,311,15,236,0
10,3,1,3.0,75,4,41,0
11,5,4,1.25,128,7,92,0
12,1,4,0.25,28,7,57,0
13,10,4,2.5,253,7,144,0
14,1,0,inf,24,3,13,0
15,0,1,0.0,0,4,107,0
16,3,1,3.0,75,4,36,0
17,1,4,0.25,28,7,24,0
18,25,6,4.166666666666667,630,9,303,0
19,11,8,1.375,282,11,297,0
20,6,9,0.6666666666666666,158,12,154,0
21,18,8,2.25,457,11,235,0
22,13,2,6.5,326,5,134,0
23,4,2,2.0,101,5,33,0
24,10,8,1.25,257,11,136,0
25,9,9,1.0,233,12,271,0
26,3,3,1.0,77,6,135,0
27,19,14,1.3571428571428572,488,17,266,0
28,12,3,4.0,302,6,219,0
29,2,5,0.4,54,8,84,0
30,6,4,1.5,153,7,88,0
31,1,0,inf,24,3,13,0
32,0,1,0.0,0,4,13,0
33,10,6,1.6666666666666667,255,9,129,0
34,16,4,4.0,403,7,150,0
35,4,1,4.0,100,4,39,0
36,8,4,2.0,203,7,117,0
37,4,10,0.4,109,13,130,0
38,1,7,0.14285714285714285,31,10,60,0
39,3,5,0.6,79,8,170,0
40,6,4,1.5,153,7,78,0
41,18,3,6.0,452,6,171,0
42,22,1,22.0,550,4,324,0
43,2,0,inf,49,3,16,0
44,9,5,1.8,229,8,220,0
45,2,2,1.0,51,5,27,0
46,6,6,1.0,155,9,99,0
47,3,3,1.0,77,6,60,0
48,15,7,2.142857142857143,381,10,231,0
49,1,3,0.3333333333333333,27,6,45,0
50,1,1,1.0,25,4,109,0
51,2,2,1.0,51,5,37,0
52,1,3,0.3333333333333333,27,6,50,0
53,1,0,inf,24,3,23,0
54,8,0,inf,199,3,156,0
55,5,7,0.7142857142857143,131,10,147,0
56,6,4,1.5,153,7,86,0
57,1,3,0.3333333333333333,27,6,33,0
58,9,5,1.8,229,8,140,0
59,11,8,1.375,282,11,140,0
60,6,2,3.0,151,5,71,0
61,8,2,4.0,201,5,88,0
62,4,2,2.0,101,5,75,0
63,4,3,1.3333333333333333,102,6,155,0
64,7,3,2.3333333333333335,177,6,88,0
65,7,2,3.5,176,5,65,0
66,0,2,0.0,1,5,10,0
67,7,4,1.75,178,7,102,0
68,10,4,2.5,253,7,98,0
69,1,1,1.0,25,4,120,0
70,2,8,0.25,57,11,115,0
71,14,6,2.3333333333333335,355,9,179,0
72,2,3,0.6666666666666666,52,6,38,0
73,3,3,1.0,77,6,53,0
74,17,8,2.125,432,11,207,0
75,8,2,4.0,201,5,84,0
76,4,1,4.0,100,4,47,0
77,14,12,1.1666666666666667,361,15,241,0
78,8,4,2.0,203,7,111,0
79,6,2,3.0,151,5,75,0
80,1,1,1.0,25,4,18,0
81,2,7,0.2857142857142857,56,10,92,0
82,8,3,2.6666666666666665,202,6,99,0
83,12,8,1.5,307,11,136,0
84,1,4,0.25,28,7,62,0
85,17,4,4.25,428,7,160,0
86,2,3,0.6666666666666666,52,6,46,0
87,12,9,1.3333333333333333,308,12,175,0
88,7,5,1.4,179,8,122,0
89,32,4,8.0,803,7,317,0
90,0,0,0.0,-1,3,101,0
91,1,0,inf,24,3,22,0
92,3,6,0.5,80,9,43,0
93,13,11,1.1818181818181819,335,14,186,0
94,1,0,inf,24,3,18,0
95,6,4,1.5,153,7,107,0
96,17,2,8.5,426,5,299,0
97,0,1,0.0,0,4,107,0
98,7,1,7.0,175,4,73,0
99,12,2,6.0,301,5,120,0
100,0,5,0.0,4,8,36,0
101,11,2,5.5,276,5,101,0
102,8,1,8.0,200,4,188,0
103,4,1,4.0,100,4,134,0
104,5,3,1.6666666666666667,127,6,170,0
105,10,11,0.9090909090909091,260,14,182,0
106,4,2,2.0,101,5,48,0
107,0,0,0.0,-1,3,9,0
108,3,2,1.5,76,5,149,0
109,9,3,3.0,227,6,93,0
110,9,2,4.5,226,5,92,0
111,9,3,3.0,227,6,92,0
112,6,6,1.0,155,9,54,0
113,1,0,inf,24,3,9,0
114,12,7,1.7142857142857142,306,10,187,0
115,6,1,6.0,150,4,62,0
116,3,1,3.0,75,4,41,0
117,1,4,0.25,28,7,46,0
118,22,3,7.333333333333333,552,6,224,0
119,1,2,0.5,26,5,27,0
120,12,8,1.5,307,11,166,0
121,3,5,0.6,79,8,69,0
122,12,7,1.7142857142857142,306,10,164,0
123,2,1,2.0,50,4,123,0
124,7,7,1.0,181,10,116,0
125,14,6,2.3333333333333335,355,9,215,0
126,7,9,0.7777777777777778,183,12,137,0
127,6,2,3.0,151,5,53,0
128,10,1,10.0,250,4,107,0
129,8,4,2.0,203,7,141,0
130,7,3,2.3333333333333335,177,6,59,0
131,13,8,1.625,332,11,203,0
132,2,2,1.0,51,5,30,0
133,15,2,7.5,376,5,247,0
134,6,2,3.0,151,5,182,0
135,1,0,inf,24,3,13,0
136,1,2,0.5,26,5,27,0
137,2,2,1.0,51,5,34,0
138,1,0,inf,24,3,104,0
139,9,2,4.5,226,5,100,0
140,5,2,2.5,126,5,47,0
141,0,2,0.0,1,5,29,0
142,8,5,1.6,204,8,119,0
143,2,1,2.0,50,4,35,0
144,5,4,1.25,128,7,69,0
145,6,0,inf,149,3,71,0
146,2,8,0.25,57,11,91,0
147,1,3,0.3333333333333333,27,6,23,0
148,10,4,2.5,253,7,133,0
149,9,12,0.75,236,15,181,0
150,0,3,0.0,2,6,23,0
151,1,2,0.5,26,5,20,0
152,6,7,0.8571428571428571,156,10,123,0
153,0,2,0.0,1,5,31,0
154,13,7,1.8571428571428572,331,10,199,0
155,5,2,2.5,126,5,57,0
156,13,3,4.333333333333333,327,6,107,0
157,14,1,14.0,350,4,240,0
158,6,1,6.0,150,4,165,0
159,0,2,0.0,1,5,15,0
160,12,5,2.4,304,8,144,0
161,0,3,0.0,2,6,21,0
162,1,2,0.5,26,5,126,0
163,11,4,2.75,278,7,146,0
164,0,0,0.0,-1,3,101,0
165,8,1,8.0,200,4,173,0
166,10,6,1.6666666666666667,255,9,123,0
167,5,3,1.6666666666666667,127,6,80,0
168,5,3,1.6666666666666667,127,6,52,0
169,5,7,0.7142857142857143,131,10,99,0
170,7,1,7.0,175,4,138,0
171,14,8,1.75,357,11,207,0
172,4,4,1.0,103,7,92,0
173,5,3,1.6666666666666667,127,6,154,0
174,15,9,1.6666666666666667,383,12,210,0
175,8,6,1.3333333333333333,205,9,105,0
176,6,3,2.0,152,6,66,0
177,8,7,1.1428571428571428,206,10,185,0
178,5,6,0.8333333333333334,130,9,89,0
179,4,1,4.0,100,4,159,0
180,7,3,2.3333333333333335,177,6,96,0
181,1,2,0.5,26,5,25,0
182,1,5,0.2,29,8,157,0
183,21,0,inf,524,3,276,0
184,5,5,1.0,129,8,217,0
185,4,3,1.3333333333333333,102,6,42,0
186,3,1,3.0,75,4,63,0
187,6,3,2.0,152,6,171,0
188,3,2,1.5,76,5,49,0
189,9,5,1.8,229,8,172,0
190,9,3,3.0,227,6,124,0
191,3,0,inf,74,3,25,0
192,1,1,1.0,25,4,27,0
193,6,3,2.0,152,6,56,0
194,3,4,0.75,78,7,57,0
195,8,2,4.0,201,5,191,0
196,5,3,1.6666666666666667,127,6,101,0
197,3,6,0.5,80,9,67,0
198,1,1,1.0,25,4,112,0
199,0,5,0.0,4,8,61,0
200,7,3,2.3333333333333335,177,6,72,0
201,6,3,2.0,152,6,69,0
202,14,1,14.0,350,4,214,0
203,1,2,0.5,26,5,120,0
204,16,13,1.2307692307692308,412,16,228,0
205,6,10,0.6,159,13,160,0
