Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,8,3,2.6666666666666665,162,6,69,0
1,41,3,13.666666666666666,822,6,325,0
2,11,4,2.75,223,7,219,0
3,2,0,inf,39,3,111,0
4,16,2,8.0,321,5,163,0
5,4,2,2.0,81,5,84,0
6,16,3,5.333333333333333,322,6,273,0
7,25,0,inf,499,3,272,0
8,14,3,4.666666666666667,282,6,147,0
9,20,2,10.0,401,5,185,0
10,1,0,inf,19,3,104,0
11,5,1,5.0,100,4,51,0
12,32,2,16.0,641,5,259,0
13,8,3,2.6666666666666665,162,6,197,0
14,49,0,inf,979,3,534,0
15,2,2,1.0,41,5,113,0
16,2,0,inf,39,3,145,0
17,25,7,3.5714285714285716,506,10,243,0
18,5,1,5.0,100,4,42,0
19,9,1,9.0,180,4,161,0
20,13,2,6.5,261,5,214,0
21,5,1,5.0,100,4,145,0
22,26,6,4.333333333333333,525,9,209,0
23,1,1,1.0,20,4,117,0
24,6,1,6.0,120,4,102,0
25,22,5,4.4,444,8,213,0
26,5,2,2.5,101,5,59,0
27,16,3,5.333333333333333,322,6,173,0
28,14,4,3.5,283,7,215,0
29,9,2,4.5,181,5,112,0
30,10,3,3.3333333333333335,202,6,165,0
31,37,4,9.25,743,7,324,0
32,11,4,2.75,223,7,105,0
33,12,3,4.0,242,6,106,0
34,10,1,10.0,200,4,235,0
35,71,3,23.666666666666668,1422,6,608,0
36,26,5,5.2,524,8,234,0
37,26,5,5.2,524,8,231,0
38,31,2,15.5,621,5,356,0
39,1,0,inf,19,3,19,0
40,15,2,7.5,301,5,264,0
41,20,4,5.0,403,7,189,0
42,1,0,inf,19,3,105,0
43,1,3,0.3333333333333333,22,6,27,0
44,10,4,2.5,203,7,109,0
45,1,3,0.3333333333333333,22,6,143,0
46,25,3,8.333333333333334,502,6,253,0
47,25,0,inf,499,3,227,0
48,1,1,1.0,20,4,15,0
49,7,6,1.1666666666666667,145,9,91,0
50,1,3,0.3333333333333333,22,6,36,0
51,15,2,7.5,301,5,142,0
52,6,5,1.2,124,8,107,0
53,2,0,inf,39,3,21,0
54,31,3,10.333333333333334,622,6,331,0
55,0,4,0.0,3,7,28,0
56,4,0,inf,79,3,119,0
57,20,5,4.0,404,8,255,0
58,8,4,2.0,163,7,188,0
59,11,0,inf,219,3,101,0
60,0,0,0.0,-1,3,101,0
61,19,2,9.5,381,5,158,0
62,12,7,1.7142857142857142,246,10,133,0
63,11,5,2.2,224,8,106,0
64,2,3,0.6666666666666666,42,6,37,0
65,12,4,3.0,243,7,220,0
66,31,2,15.5,621,5,260,0
67,19,3,6.333333333333333,382,6,185,0
68,18,3,6.0,362,6,305,0
69,4,2,2.0,81,5,62,0
70,12,1,12.0,240,4,115,0
71,3,5,0.6,64,8,74,0
72,5,1,5.0,100,4,139,0
73,4,2,2.0,81,5,47,0
74,0,0,0.0,-1,3,21,0
75,7,3,2.3333333333333335,142,6,90,0
76,14,5,2.8,284,8,162,0
77,40,3,13.333333333333334,802,6,349,0
78,30,6,5.0,605,9,303,0
79,4,1,4.0,80,4,121,0
80,23,9,2.5555555555555554,468,12,265,0
81,19,2,9.5,381,5,272,0
82,4,3,1.3333333333333333,82,6,55,0
83,17,1,17.0,340,4,299,0
84,0,0,0.0,-1,3,101,0
85,1,0,inf,19,3,102,0
86,72,1,72.0,1440,4,698,0
87,9,2,4.5,181,5,96,0
88,4,2,2.0,81,5,46,0
89,23,6,3.8333333333333335,465,9,241,0
90,6,2,3.0,121,5,71,0
91,23,4,5.75,463,7,364,0
92,33,6,5.5,665,9,412,0
93,3,0,inf,59,3,131,0
94,11,0,inf,219,3,82,0
95,7,6,1.1666666666666667,145,9,124,0
96,0,0,0.0,-1,3,21,0
97,9,3,3.0,182,6,93,0
98,6,0,inf,119,3,52,0
99,1,2,0.5,21,5,50,0
100,6,7,0.8571428571428571,126,10,97,0
101,4,2,2.0,81,5,61,0
102,27,2,13.5,541,5,395,0
103,22,5,4.4,444,8,311,0
104,15,6,2.5,305,9,222,0
105,6,4,1.5,123,7,100,0
106,6,4,1.5,123,7,79,0
107,3,1,3.0,60,4,130,0
108,0,0,0.0,-1,3,21,0
109,17,5,3.4,344,8,155,0
110,20,9,2.2222222222222223,408,12,228,0
111,4,1,4.0,80,4,135,0
112,20,6,3.3333333333333335,405,9,195,0
113,4,1,4.0,80,4,124,0
114,13,2,6.5,261,5,235,0
115,12,5,2.4,244,8,131,0
116,3,0,inf,59,3,73,0
117,6,1,6.0,120,4,147,0
118,4,1,4.0,80,4,55,0
119,7,3,2.3333333333333335,142,6,159,0
120,20,5,4.0,404,8,246,0
121,1,0,inf,19,3,114,0
122,11,1,11.0,220,4,203,0
123,16,5,3.2,324,8,187,0
124,25,1,25.0,500,4,252,0
125,1,1,1.0,20,4,32,0
126,11,2,5.5,221,5,100,0
127,1,3,0.3333333333333333,22,6,33,0
128,25,4,6.25,503,7,234,0
129,6,6,1.0,125,9,72,0
130,17,0,inf,339,3,150,0
131,2,1,2.0,40,4,118,0
132,0,2,0.0,1,5,116,0
133,9,0,inf,179,3,64,0
134,23,2,11.5,461,5,197,0
135,12,7,1.7142857142857142,246,10,154,0
136,31,7,4.428571428571429,626,10,369,0
137,9,6,1.5,185,9,134,0
138,18,2,9.0,361,5,203,0
139,8,3,2.6666666666666665,162,6,81,0
140,7,1,7.0,140,4,163,0
141,11,1,11.0,220,4,191,0
142,25,6,4.166666666666667,505,9,254,0
