Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
300,0,4,0.0,3,7,57,0
301,0,0,0.0,-1,3,101,0
302,21,0,inf,146,3,257,0
303,45,5,9.0,319,8,664,0
304,9,0,inf,62,3,181,0
305,3,2,1.5,22,5,135,0
306,3,0,inf,20,3,114,0
307,1,0,inf,6,3,106,0
308,9,7,1.2857142857142858,69,10,176,0
309,14,6,2.3333333333333335,103,9,196,0
310,18,10,1.8,135,13,335,0
311,0,2,0.0,1,5,13,0
312,3,0,inf,20,3,120,0
313,5,4,1.25,38,7,82,0
314,0,6,0.0,5,9,49,0
315,3,4,0.75,24,7,58,0
316,10,5,2.0,74,8,138,0
317,8,3,2.6666666666666665,58,6,88,0
318,65,3,21.666666666666668,457,6,602,0
319,1,2,0.5,8,5,10,0
320,0,2,0.0,1,5,108,0
321,13,4,3.25,94,7,138,0
322,16,6,2.6666666666666665,117,9,236,0
323,8,1,8.0,56,4,160,0
324,1,3,0.3333333333333333,9,6,58,0
325,3,1,3.0,21,4,139,0
326,16,2,8.0,113,5,184,0
327,1,5,0.2,11,8,143,0
328,39,4,9.75,276,7,509,0
329,8,1,8.0,56,4,204,0
330,4,1,4.0,28,4,138,0
331,8,3,2.6666666666666665,58,6,122,0
332,21,4,5.25,150,7,356,0
333,12,8,1.5,91,11,226,0
334,0,0,0.0,-1,3,101,0
335,5,3,1.6666666666666667,37,6,94,0
336,35,1,35.0,245,4,461,0
337,6,9,0.6666666666666666,50,12,187,0
338,6,2,3.0,43,5,73,0
339,15,0,inf,104,3,239,0
340,3,0,inf,20,3,120,0
341,5,5,1.0,39,8,98,0
342,9,0,inf,62,3,175,0
343,42,2,21.0,295,5,334,0
344,2,1,2.0,14,4,122,0
345,19,3,6.333333333333333,135,6,265,0
346,11,2,5.5,78,5,86,0
347,1,5,0.2,11,8,151,0
348,6,5,1.2,46,8,108,0
349,3,4,0.75,24,7,169,0
350,5,1,5.0,35,4,41,0
351,13,1,13.0,91,4,193,0
352,331,1,331.0,2317,4,3206,0
353,0,3,0.0,2,6,124,0
354,2,1,2.0,14,4,142,0
355,22,2,11.0,155,5,314,0
356,6,5,1.2,46,8,100,0
357,2,3,0.6666666666666666,16,6,160,0
358,8,7,1.1428571428571428,62,10,178,0
359,2,2,1.0,15,5,44,0
360,13,5,2.6,95,8,267,0
361,14,6,2.3333333333333335,103,9,256,0
362,0,2,0.0,1,5,107,0
363,11,6,1.8333333333333333,82,9,204,0
364,7,7,1.0,55,10,150,0
365,12,3,4.0,86,6,175,0
366,9,2,4.5,64,5,194,0
367,2,1,2.0,14,4,150,0
368,3,3,1.0,23,6,52,0
369,4,1,4.0,28,4,161,0
370,3,2,1.5,22,5,134,0
371,16,4,4.0,115,7,229,0
372,1,1,1.0,7,4,106,0
373,16,3,5.333333333333333,114,6,200,0
374,11,3,3.6666666666666665,79,6,96,0
375,6,0,inf,41,3,124,0
376,15,7,2.142857142857143,111,10,199,0
377,3,2,1.5,22,5,133,0
378,31,9,3.4444444444444446,225,12,362,0
379,1,0,inf,6,3,12,0
380,10,0,inf,69,3,99,0
381,3,7,0.42857142857142855,27,10,103,0
382,23,3,7.666666666666667,163,6,345,0
383,11,15,0.7333333333333333,91,18,210,0
384,0,1,0.0,0,4,105,0
385,2,4,0.5,17,7,56,0
386,2,5,0.4,18,8,190,0
387,5,0,inf,34,3,140,0
388,2,8,0.25,21,11,188,0
389,9,0,inf,62,3,183,0
390,56,3,18.666666666666668,394,6,599,0
391,20,6,3.3333333333333335,145,9,270,0
392,11,2,5.5,78,5,273,0
393,5,6,0.8333333333333334,40,9,78,0
394,1,2,0.5,8,5,118,0
395,30,3,10.0,212,6,369,0
396,27,9,3.0,197,12,348,0
397,10,6,1.6666666666666667,75,9,119,0
398,39,3,13.0,275,6,498,0
399,9,2,4.5,64,5,152,0
400,32,1,32.0,224,4,397,0
401,301,1,301.0,2107,4,2998,0
402,18,4,4.5,129,7,289,0
403,1,0,inf,6,3,110,0
404,31,6,5.166666666666667,222,9,392,0
405,1,0,inf,6,3,109,0
406,21,4,5.25,150,7,215,0
407,9,5,1.8,67,8,122,0
408,28,6,4.666666666666667,201,9,365,0
409,12,1,12.0,84,4,239,0
410,3,0,inf,20,3,123,0
411,7,2,3.5,50,5,189,0
412,1,3,0.3333333333333333,9,6,139,0
413,5,9,0.5555555555555556,43,12,122,0
414,7,2,3.5,50,5,176,0
415,17,7,2.4285714285714284,125,10,253,0
416,0,7,0.0,6,10,85,0
417,8,1,8.0,56,4,178,0
418,7,1,7.0,49,4,164,0
419,3,2,1.5,22,5,157,0
420,44,3,14.666666666666666,310,6,463,0
421,1,1,1.0,7,4,20,0
422,5,3,1.6666666666666667,37,6,78,0
423,3,2,1.5,22,5,50,0
424,7,4,1.75,52,7,77,0
425,13,3,4.333333333333333,93,6,174,0
426,0,1,0.0,0,4,108,0
427,0,2,0.0,1,5,19,0
428,6,3,2.0,44,6,192,0
429,4,0,inf,27,3,119,0
430,62,3,20.666666666666668,436,6,680,0
431,1,0,inf,6,3,109,0
432,4,1,4.0,28,4,123,0
433,11,7,1.5714285714285714,83,10,243,0
434,6,2,3.0,43,5,104,0
435,45,6,7.5,320,9,451,0
436,36,4,9.0,255,7,408,0
437,36,2,18.0,253,5,521,0
438,6,0,inf,41,3,138,0
439,6,2,3.0,43,5,74,0
440,73,4,18.25,514,7,766,0
441,12,4,3.0,87,7,158,0
442,5,3,1.6666666666666667,37,6,62,0
443,41,5,8.2,291,8,434,0
444,69,6,11.5,488,9,938,0
445,22,3,7.333333333333333,156,6,274,0
446,15,2,7.5,106,5,164,0
447,3,0,inf,20,3,130,0
448,14,3,4.666666666666667,100,6,298,0
449,38,2,19.0,267,5,455,0
450,7,6,1.1666666666666667,54,9,117,0
451,8,6,1.3333333333333333,61,9,136,0
452,0,1,0.0,0,4,104,0
453,4,2,2.0,29,5,154,0
454,5,1,5.0,35,4,141,0
455,5,2,2.5,36,5,149,0
456,12,2,6.0,85,5,259,0
457,102,1,102.0,714,4,1056,0
458,3,0,inf,20,3,114,0
459,7,3,2.3333333333333335,51,6,89,0
460,44,9,4.888888888888889,316,12,481,0
461,33,5,6.6,235,8,428,0
462,28,2,14.0,197,5,362,0
463,12,5,2.4,88,8,289,0
464,15,3,5.0,107,6,234,0
465,24,1,24.0,168,4,337,0
466,6,5,1.2,46,8,231,0
467,11,4,2.75,80,7,250,0
468,29,6,4.833333333333333,208,9,412,0
469,1,6,0.16666666666666666,12,9,92,0
470,1,1,1.0,7,4,111,0
471,7,5,1.4,53,8,109,0
472,7,5,1.4,53,8,57,0
473,14,1,14.0,98,4,220,0
474,11,5,2.2,81,8,175,0
475,1,5,0.2,11,8,137,0
476,32,1,32.0,224,4,298,0
477,7,2,3.5,50,5,154,0
478,5,5,1.0,39,8,94,0
479,2,5,0.4,18,8,75,0
480,4,1,4.0,28,4,132,0
481,4,1,4.0,28,4,31,0
482,0,0,0.0,-1,3,101,0
483,18,4,4.5,129,7,270,0
484,2,0,inf,13,3,114,0
485,28,2,14.0,197,5,292,0
486,32,7,4.571428571428571,230,10,419,0
487,2,0,inf,13,3,117,0
488,2,5,0.4,18,8,58,0
489,4,4,1.0,31,7,71,0
490,0,2,0.0,1,5,106,0
491,1,3,0.3333333333333333,9,6,33,0
492,12,3,4.0,86,6,118,0
493,10,7,1.4285714285714286,76,10,198,0
494,38,0,inf,265,3,426,0
495,11,6,1.8333333333333333,82,9,208,0
496,1,0,inf,6,3,106,0
497,7,6,1.1666666666666667,54,9,102,0
498,515,1,515.0,3605,4,4965,0
499,20,1,20.0,140,4,298,0
