Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,15,3,5.0,32,6,133,0
1,21,3,7.0,44,6,167,0
2,29,19,1.5263157894736843,76,22,315,0
3,10,6,1.6666666666666667,25,9,143,0
4,14,8,1.75,35,11,134,0
5,16,9,1.7777777777777777,40,12,184,0
6,17,4,4.25,37,7,133,0
7,7,13,0.5384615384615384,26,16,165,0
8,8,5,1.6,20,8,72,0
9,24,8,3.0,55,11,243,0
10,3,1,3.0,6,4,21,0
11,41,10,4.1,91,13,383,0
12,9,6,1.5,23,9,82,0
13,9,4,2.25,21,7,89,0
14,7,5,1.4,18,8,91,0
15,23,6,3.8333333333333335,51,9,215,0
16,26,10,2.6,61,13,289,0
17,37,14,2.642857142857143,87,17,361,0
18,33,15,2.2,80,18,358,0
19,28,12,2.3333333333333335,67,15,249,0
20,9,13,0.6923076923076923,30,16,228,0
21,17,7,2.4285714285714284,40,10,167,0
22,32,8,4.0,71,11,274,0
23,16,15,1.0666666666666667,46,18,238,0
24,7,7,1.0,20,10,107,0
25,22,3,7.333333333333333,46,6,198,0
26,13,7,1.8571428571428572,32,10,160,0
27,8,4,2.0,19,7,79,0
28,13,9,1.4444444444444444,34,12,164,0
29,4,2,2.0,9,5,48,0
30,15,6,2.5,35,9,170,0
31,5,5,1.0,14,8,106,0
32,4,5,0.8,12,8,78,0
33,13,8,1.625,33,11,172,0
34,12,14,0.8571428571428571,37,17,173,0
35,11,7,1.5714285714285714,28,10,123,0
36,15,7,2.142857142857143,36,10,161,0
37,56,8,7.0,119,11,468,0
38,21,8,2.625,49,11,234,0
39,24,11,2.1818181818181817,58,14,221,0
40,12,2,6.0,25,5,107,0
41,15,5,3.0,34,8,156,0
42,19,10,1.9,47,13,254,0
43,15,5,3.0,34,8,166,0
44,17,5,3.4,38,8,140,0
45,7,5,1.4,18,8,78,0
46,17,8,2.125,41,11,173,0
47,12,6,2.0,29,9,135,0
48,31,13,2.3846153846153846,74,16,286,0
49,22,11,2.0,54,14,242,0
50,12,7,1.7142857142857142,30,10,154,0
51,5,5,1.0,14,8,64,0
52,18,4,4.5,39,7,150,0
53,27,9,3.0,62,12,317,0
54,7,5,1.4,18,8,57,0
55,53,8,6.625,113,11,401,0
56,12,5,2.4,28,8,114,0
57,57,5,11.4,118,8,454,0
58,26,11,2.3636363636363638,62,14,299,0
59,12,6,2.0,29,9,139,0
60,10,8,1.25,27,11,123,0
61,10,5,2.0,24,8,121,0
62,21,10,2.1,51,13,238,0
63,13,5,2.6,30,8,141,0
64,11,4,2.75,25,7,148,0
65,112,13,8.615384615384615,236,16,931,0
66,29,17,1.7058823529411764,74,20,383,0
67,15,12,1.25,41,15,227,0
68,24,8,3.0,55,11,238,0
69,23,4,5.75,49,7,217,0
70,15,5,3.0,34,8,159,0
71,9,9,1.0,26,12,117,0
72,3,4,0.75,9,7,54,0
73,34,7,4.857142857142857,74,10,306,0
74,19,10,1.9,47,13,211,0
75,21,12,1.75,53,15,219,0
76,4,5,0.8,12,8,71,0
77,30,12,2.5,71,15,331,0
78,17,9,1.8888888888888888,42,12,166,0
79,20,5,4.0,44,8,181,0
80,8,5,1.6,20,8,113,0
81,16,8,2.0,39,11,190,0
82,37,10,3.7,83,13,377,0
83,12,5,2.4,28,8,116,0
84,18,4,4.5,39,7,151,0
85,27,4,6.75,57,7,197,0
86,34,4,8.5,71,7,321,0
87,31,12,2.5833333333333335,73,15,338,0
88,27,12,2.25,65,15,297,0
89,35,8,4.375,77,11,319,0
90,16,16,1.0,47,19,253,0
91,19,9,2.111111111111111,46,12,203,0
92,6,3,2.0,14,6,61,0
93,11,16,0.6875,37,19,238,0
94,15,8,1.875,37,11,156,0
95,19,10,1.9,47,13,211,0
96,35,8,4.375,77,11,356,0
97,40,9,4.444444444444445,88,12,373,0
98,17,6,2.8333333333333335,39,9,145,0
99,20,10,2.0,49,13,284,0
100,18,6,3.0,41,9,147,0
101,8,4,2.0,19,7,100,0
102,20,4,5.0,43,7,187,0
103,9,8,1.125,25,11,120,0
104,19,10,1.9,47,13,197,0
105,22,8,2.75,51,11,211,0
106,7,6,1.1666666666666667,19,9,94,0
107,36,15,2.4,86,18,373,0
108,14,7,2.0,34,10,167,0
109,28,13,2.1538461538461537,68,16,246,0
110,5,1,5.0,10,4,33,0
111,8,6,1.3333333333333333,21,9,74,0
112,15,7,2.142857142857143,36,10,177,0
113,11,8,1.375,29,11,104,0
114,4,2,2.0,9,5,45,0
115,1,5,0.2,6,8,36,0
116,21,7,3.0,48,10,212,0
117,16,14,1.1428571428571428,45,17,219,0
118,22,5,4.4,48,8,179,0
119,5,4,1.25,13,7,68,0
120,14,14,1.0,41,17,195,0
121,8,8,1.0,23,11,132,0
122,3,1,3.0,6,4,33,0
123,31,13,2.3846153846153846,74,16,294,0
124,11,9,1.2222222222222223,30,12,184,0
125,36,5,7.2,76,8,280,0
126,46,15,3.066666666666667,106,18,430,0
127,26,5,5.2,56,8,238,0
128,20,10,2.0,49,13,197,0
129,37,11,3.3636363636363638,84,14,386,0
130,57,5,11.4,118,8,560,0
131,2,4,0.5,7,7,28,0
132,9,8,1.125,25,11,143,0
133,19,19,1.0,56,22,256,0
134,22,14,1.5714285714285714,57,17,244,0
135,2,0,inf,3,3,15,0
136,13,15,0.8666666666666667,40,18,244,0
137,28,9,3.111111111111111,64,12,280,0
138,20,13,1.5384615384615385,52,16,252,0
139,5,3,1.6666666666666667,12,6,75,0
140,16,7,2.2857142857142856,38,10,154,0
141,32,11,2.909090909090909,74,14,348,0
142,3,1,3.0,6,4,32,0
143,10,7,1.4285714285714286,26,10,131,0
144,26,7,3.7142857142857144,58,10,232,0
145,24,11,2.1818181818181817,58,14,289,0
146,24,6,4.0,53,9,218,0
147,27,5,5.4,58,8,215,0
148,16,9,1.7777777777777777,40,12,219,0
149,11,8,1.375,29,11,145,0
150,13,6,2.1666666666666665,31,9,143,0
151,17,10,1.7,43,13,211,0
152,29,12,2.4166666666666665,69,15,340,0
153,16,4,4.0,35,7,157,0
154,21,3,7.0,44,6,192,0
155,13,6,2.1666666666666665,31,9,132,0
156,14,5,2.8,32,8,152,0
157,47,9,5.222222222222222,102,12,453,0
158,10,5,2.0,24,8,80,0
159,12,5,2.4,28,8,97,0
160,207,12,17.25,425,15,1535,0
161,13,12,1.0833333333333333,37,15,145,0
162,23,4,5.75,49,7,201,0
163,118,4,29.5,239,7,899,0
164,26,11,2.3636363636363638,62,14,324,0
165,20,10,2.0,49,13,223,0
166,12,5,2.4,28,8,136,0
167,9,4,2.25,21,7,86,0
168,30,12,2.5,71,15,344,0
169,21,10,2.1,51,13,223,0
170,13,4,3.25,29,7,130,0
171,16,6,2.6666666666666665,37,9,155,0
172,22,6,3.6666666666666665,49,9,198,0
173,6,12,0.5,23,15,163,0
174,10,6,1.6666666666666667,25,9,95,0
175,43,6,7.166666666666667,91,9,331,0
176,17,8,2.125,41,11,190,0
177,22,6,3.6666666666666665,49,9,197,0
178,59,4,14.75,121,7,416,0
179,20,5,4.0,44,8,164,0
180,16,11,1.4545454545454546,42,14,177,0
181,24,8,3.0,55,11,241,0
182,36,12,3.0,83,15,365,0
183,23,9,2.5555555555555554,54,12,195,0
184,4,6,0.6666666666666666,13,9,61,0
185,15,2,7.5,31,5,106,0
186,14,4,3.5,31,7,128,0
187,7,4,1.75,17,7,95,0
188,12,9,1.3333333333333333,32,12,169,0
189,18,13,1.3846153846153846,48,16,237,0
190,3,1,3.0,6,4,31,0
191,18,16,1.125,51,19,274,0
192,31,14,2.2142857142857144,75,17,365,0
193,9,5,1.8,22,8,92,0
194,26,4,6.5,55,7,212,0
195,19,9,2.111111111111111,46,12,171,0
196,22,14,1.5714285714285714,57,17,235,0
197,23,16,1.4375,61,19,249,0
198,61,10,6.1,131,13,488,0
199,17,6,2.8333333333333335,39,9,190,0
200,12,6,2.0,29,9,128,0
201,19,11,1.7272727272727273,48,14,207,0
202,27,14,1.9285714285714286,67,17,277,0
203,25,2,12.5,51,5,192,0
204,26,8,3.25,59,11,320,0
205,29,8,3.625,65,11,278,0
206,3,4,0.75,9,7,41,0
207,10,9,1.1111111111111112,28,12,122,0
208,16,5,3.2,36,8,159,0
209,44,15,2.933333333333333,102,18,465,0
210,10,14,0.7142857142857143,33,17,155,0
211,13,14,0.9285714285714286,39,17,187,0
212,20,15,1.3333333333333333,54,18,255,0
213,15,3,5.0,32,6,127,0
214,6,2,3.0,13,5,52,0
215,7,14,0.5,27,17,143,0
216,5,8,0.625,17,11,69,0
217,15,10,1.5,39,13,168,0
218,12,7,1.7142857142857142,30,10,130,0
219,6,1,6.0,12,4,38,0
220,16,5,3.2,36,8,170,0
221,30,4,7.5,63,7,245,0
222,18,16,1.125,51,19,228,0
223,10,2,5.0,21,5,102,0
224,27,4,6.75,57,7,219,0
225,8,5,1.6,20,8,85,0
226,43,9,4.777777777777778,94,12,367,0
227,14,15,0.9333333333333333,42,18,198,0
228,11,6,1.8333333333333333,27,9,118,0
229,12,5,2.4,28,8,123,0
230,33,15,2.2,80,18,351,0
231,39,16,2.4375,93,19,386,0
232,43,7,6.142857142857143,92,10,374,0
233,6,13,0.46153846153846156,24,16,194,0
234,9,9,1.0,26,12,137,0
235,68,2,34.0,137,5,527,0
236,3,8,0.375,13,11,64,0
237,19,11,1.7272727272727273,48,14,195,0
238,22,6,3.6666666666666665,49,9,198,0
239,13,5,2.6,30,8,148,0
240,14,11,1.2727272727272727,38,14,145,0
241,20,7,2.857142857142857,46,10,179,0
242,18,2,9.0,37,5,131,0
243,2,2,1.0,5,5,13,0
244,16,9,1.7777777777777777,40,12,180,0
245,11,5,2.2,26,8,125,0
246,34,5,6.8,72,8,307,0
247,8,7,1.1428571428571428,22,10,97,0
248,17,8,2.125,41,11,160,0
249,19,9,2.111111111111111,46,12,155,0
250,22,12,1.8333333333333333,55,15,235,0
251,26,5,5.2,56,8,211,0
252,19,6,3.1666666666666665,43,9,176,0
253,6,4,1.5,15,7,75,0
254,19,10,1.9,47,13,266,0
255,26,8,3.25,59,11,243,0
256,22,6,3.6666666666666665,49,9,204,0
257,71,14,5.071428571428571,155,17,564,0
258,23,9,2.5555555555555554,54,12,225,0
259,11,4,2.75,25,7,106,0
260,14,7,2.0,34,10,145,0
261,20,8,2.5,47,11,174,0
262,15,3,5.0,32,6,109,0
263,10,3,3.3333333333333335,22,6,94,0
264,19,10,1.9,47,13,209,0
265,10,6,1.6666666666666667,25,9,104,0
266,8,10,0.8,25,13,112,0
267,19,4,4.75,41,7,155,0
268,10,7,1.4285714285714286,26,10,119,0
269,23,6,3.8333333333333335,51,9,201,0
270,13,4,3.25,29,7,109,0
271,39,10,3.9,87,13,385,0
272,14,4,3.5,31,7,109,0
273,9,4,2.25,21,7,92,0
274,31,10,3.1,71,13,321,0
275,13,8,1.625,33,11,119,0
276,24,9,2.6666666666666665,56,12,198,0
277,27,6,4.5,59,9,234,0
278,6,4,1.5,15,7,51,0
279,17,6,2.8333333333333335,39,9,161,0
280,5,7,0.7142857142857143,16,10,106,0
281,11,5,2.2,26,8,126,0
282,5,6,0.8333333333333334,15,9,77,0
283,13,6,2.1666666666666665,31,9,137,0
284,16,5,3.2,36,8,133,0
285,4,4,1.0,11,7,47,0
286,19,7,2.7142857142857144,44,10,182,0
287,3,4,0.75,9,7,50,0
288,17,9,1.8888888888888888,42,12,195,0
289,10,6,1.6666666666666667,25,9,119,0
290,4,8,0.5,15,11,102,0
291,23,7,3.2857142857142856,52,10,202,0
292,7,2,3.5,15,5,43,0
293,6,3,2.0,14,6,48,0
294,4,9,0.4444444444444444,16,12,101,0
295,25,11,2.272727272727273,60,14,215,0
296,7,8,0.875,21,11,69,0
297,22,7,3.142857142857143,50,10,245,0
298,42,7,6.0,90,10,308,0
299,23,8,2.875,53,11,247,0
300,16,0,inf,31,3,124,0
301,26,10,2.6,61,13,243,0
302,19,6,3.1666666666666665,43,9,176,0
303,44,8,5.5,95,11,369,0
304,10,2,5.0,21,5,104,0
305,10,10,1.0,29,13,142,0
306,10,12,0.8333333333333334,31,15,129,0
307,125,12,10.416666666666666,261,15,989,0
308,24,6,4.0,53,9,195,0
309,30,6,5.0,65,9,255,0
310,13,7,1.8571428571428572,32,10,112,0
311,7,4,1.75,17,7,66,0
312,28,10,2.8,65,13,266,0
313,41,11,3.727272727272727,92,14,333,0
314,71,9,7.888888888888889,150,12,582,0
315,24,7,3.4285714285714284,54,10,176,0
316,6,1,6.0,12,4,63,0
317,25,9,2.7777777777777777,58,12,235,0
318,14,1,14.0,28,4,121,0
319,18,6,3.0,41,9,163,0
320,9,6,1.5,23,9,133,0
321,13,6,2.1666666666666665,31,9,155,0
322,31,10,3.1,71,13,313,0
323,21,12,1.75,53,15,231,0
324,18,10,1.8,45,13,205,0
325,25,13,1.9230769230769231,62,16,235,0
326,22,13,1.6923076923076923,56,16,258,0
327,12,12,1.0,35,15,226,0
328,21,7,3.0,48,10,203,0
329,23,14,1.6428571428571428,59,17,260,0
330,17,13,1.3076923076923077,46,16,233,0
331,22,5,4.4,48,8,167,0
332,10,11,0.9090909090909091,30,14,161,0
333,34,16,2.125,83,19,333,0
334,19,11,1.7272727272727273,48,14,209,0
335,13,5,2.6,30,8,152,0
336,30,13,2.3076923076923075,72,16,324,0
337,37,5,7.4,78,8,277,0
338,16,6,2.6666666666666665,37,9,161,0
339,37,10,3.7,83,13,382,0
340,5,7,0.7142857142857143,16,10,96,0
341,9,5,1.8,22,8,100,0
342,19,5,3.8,42,8,177,0
343,6,2,3.0,13,5,85,0
344,9,17,0.5294117647058824,34,20,218,0
345,2,1,2.0,4,4,29,0
346,29,15,1.9333333333333333,72,18,277,0
347,72,5,14.4,148,8,585,0
348,7,6,1.1666666666666667,19,9,128,0
349,36,13,2.769230769230769,84,16,349,0
350,21,11,1.9090909090909092,52,14,214,0
351,10,5,2.0,24,8,96,0
352,15,11,1.3636363636363635,40,14,168,0
353,32,15,2.1333333333333333,78,18,404,0
354,13,5,2.6,30,8,137,0
355,2,4,0.5,7,7,37,0
356,25,12,2.0833333333333335,61,15,287,0
357,11,5,2.2,26,8,66,0
358,7,6,1.1666666666666667,19,9,101,0
359,23,6,3.8333333333333335,51,9,165,0
360,22,7,3.142857142857143,50,10,243,0
361,35,10,3.5,79,13,353,0
362,16,6,2.6666666666666665,37,9,153,0
363,17,13,1.3076923076923077,46,16,251,0
364,27,9,3.0,62,12,260,0
365,2,8,0.25,11,11,67,0
366,6,3,2.0,14,6,89,0
367,6,5,1.2,16,8,77,0
368,1,2,0.5,3,5,9,0
369,4,5,0.8,12,8,79,0
370,23,5,4.6,50,8,175,0
