Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,4,0,inf,39,3,38,0
1,4,1,4.0,40,4,32,0
2,3,0,inf,29,3,29,0
3,4,0,inf,39,3,30,0
4,1,0,inf,9,3,19,0
5,1,0,inf,9,3,17,0
6,1,0,inf,9,3,17,0
7,1,0,inf,9,3,25,0
8,1,0,inf,9,3,26,0
9,3,0,inf,29,3,25,0
10,2,1,2.0,20,4,33,0
11,8,0,inf,79,3,68,0
12,8,0,inf,79,3,78,0
13,3,0,inf,29,3,34,0
14,5,0,inf,49,3,37,0
15,1,0,inf,9,3,14,0
16,1,0,inf,9,3,19,0
17,1,0,inf,9,3,16,0
18,2,2,1.0,21,5,34,0
19,10,3,3.3333333333333335,102,6,76,0
20,8,0,inf,79,3,51,0
21,5,1,5.0,50,4,57,0
22,6,0,inf,59,3,39,0
23,1,0,inf,9,3,12,0
24,1,0,inf,9,3,18,0
25,10,4,2.5,103,7,80,0
26,9,2,4.5,91,5,67,0
27,2,0,inf,19,3,16,0
28,10,0,inf,99,3,64,0
29,5,0,inf,49,3,38,0
30,1,0,inf,9,3,16,0
31,2,0,inf,19,3,20,0
32,6,0,inf,59,3,38,0
33,4,0,inf,39,3,30,0
34,1,0,inf,9,3,20,0
35,1,0,inf,9,3,19,0
36,1,0,inf,9,3,19,0
37,7,1,7.0,70,4,72,0
38,1,0,inf,9,3,18,0
39,2,1,2.0,20,4,25,0
40,8,1,8.0,80,4,66,0
41,4,0,inf,39,3,34,0
42,3,0,inf,29,3,26,0
43,2,1,2.0,20,4,29,0
44,2,0,inf,19,3,17,0
45,3,2,1.5,31,5,23,0
46,9,2,4.5,91,5,66,0
47,1,0,inf,9,3,17,0
48,4,0,inf,39,3,27,0
49,3,0,inf,29,3,25,0
50,3,0,inf,29,3,27,0
51,1,1,1.0,10,4,18,0
52,1,0,inf,9,3,15,0
53,2,0,inf,19,3,20,0
54,1,0,inf,9,3,26,0
55,5,0,inf,49,3,50,0
56,11,3,3.6666666666666665,112,6,110,0
57,1,0,inf,9,3,13,0
58,1,0,inf,9,3,18,0
59,1,0,inf,9,3,16,0
60,1,0,inf,9,3,18,0
61,2,1,2.0,20,4,32,0
62,4,0,inf,39,3,30,0
63,5,1,5.0,50,4,45,0
64,3,0,inf,29,3,20,0
65,5,0,inf,49,3,47,0
66,3,0,inf,29,3,24,0
67,6,1,6.0,60,4,48,0
68,6,0,inf,59,3,46,0
69,6,0,inf,59,3,51,0
70,8,2,4.0,81,5,51,0
71,11,2,5.5,111,5,61,0
72,2,0,inf,19,3,34,0
73,3,0,inf,29,3,35,0
74,1,0,inf,9,3,16,0
75,2,0,inf,19,3,20,0
76,1,0,inf,9,3,14,0
77,1,0,inf,9,3,26,0
78,3,0,inf,29,3,33,0
79,1,0,inf,9,3,16,0
80,0,0,0.0,-1,3,101,0
81,1,0,inf,9,3,17,0
82,2,1,2.0,20,4,44,0
83,8,1,8.0,80,4,60,0
84,13,4,3.25,133,7,124,0
85,3,1,3.0,30,4,45,0
86,2,0,inf,19,3,16,0
87,5,2,2.5,51,5,45,0
88,1,0,inf,9,3,20,0
89,4,1,4.0,40,4,35,0
90,3,0,inf,29,3,27,0
91,4,0,inf,39,3,34,0
92,14,4,3.5,143,7,112,0
93,3,0,inf,29,3,27,0
94,2,0,inf,19,3,12,0
95,1,2,0.5,11,5,19,0
96,5,1,5.0,50,4,50,0
97,1,0,inf,9,3,17,0
98,2,0,inf,19,3,20,0
99,4,0,inf,39,3,41,0
100,1,0,inf,9,3,19,0
101,4,0,inf,39,3,23,0
102,1,0,inf,9,3,19,0
103,2,0,inf,19,3,20,0
104,1,0,inf,9,3,17,0
105,9,1,9.0,90,4,63,0
106,1,0,inf,9,3,18,0
107,4,0,inf,39,3,35,0
108,4,0,inf,39,3,35,0
109,4,0,inf,39,3,30,0
110,1,0,inf,9,3,15,0
111,2,0,inf,19,3,25,0
112,3,0,inf,29,3,29,0
113,4,0,inf,39,3,29,0
114,3,0,inf,29,3,23,0
115,4,0,inf,39,3,37,0
116,3,0,inf,29,3,24,0
117,3,0,inf,29,3,27,0
118,1,0,inf,9,3,22,0
119,1,0,inf,9,3,18,0
120,1,0,inf,9,3,16,0
121,2,0,inf,19,3,24,0
122,2,0,inf,19,3,16,0
123,9,1,9.0,90,4,54,0
124,3,1,3.0,30,4,51,0
125,6,3,2.0,62,6,47,0
126,6,1,6.0,60,4,36,0
127,1,0,inf,9,3,17,0
128,2,0,inf,19,3,18,0
129,2,0,inf,19,3,27,0
130,4,0,inf,39,3,39,0
131,5,0,inf,49,3,36,0
132,2,0,inf,19,3,17,0
133,1,0,inf,9,3,17,0
134,6,1,6.0,60,4,49,0
135,4,0,inf,39,3,38,0
136,3,0,inf,29,3,25,0
137,2,1,2.0,20,4,34,0
138,4,0,inf,39,3,47,0
139,1,0,inf,9,3,26,0
140,2,0,inf,19,3,21,0
141,2,0,inf,19,3,23,0
142,1,0,inf,9,3,17,0
143,1,0,inf,9,3,19,0
144,1,0,inf,9,3,14,0
145,1,0,inf,9,3,21,0
146,2,1,2.0,20,4,28,0
147,3,0,inf,29,3,30,0
148,12,0,inf,119,3,83,0
149,1,0,inf,9,3,18,0
150,2,1,2.0,20,4,27,0
151,1,1,1.0,10,4,17,0
152,2,0,inf,19,3,22,0
153,1,0,inf,9,3,17,0
154,1,0,inf,9,3,15,0
155,3,0,inf,29,3,27,0
156,4,0,inf,39,3,32,0
157,8,0,inf,79,3,67,0
158,1,0,inf,9,3,23,0
159,5,1,5.0,50,4,51,0
160,1,0,inf,9,3,18,0
161,1,1,1.0,10,4,23,0
162,8,0,inf,79,3,50,0
163,5,0,inf,49,3,31,0
164,1,0,inf,9,3,19,0
165,1,0,inf,9,3,13,0
166,3,0,inf,29,3,32,0
167,1,0,inf,9,3,17,0
168,5,1,5.0,50,4,42,0
169,3,0,inf,29,3,24,0
170,10,0,inf,99,3,64,0
171,3,0,inf,29,3,26,0
172,14,2,7.0,141,5,96,0
173,4,0,inf,39,3,39,0
174,9,1,9.0,90,4,64,0
175,1,0,inf,9,3,16,0
176,5,0,inf,49,3,38,0
177,2,0,inf,19,3,19,0
178,3,0,inf,29,3,35,0
179,9,0,inf,89,3,60,0
180,2,0,inf,19,3,20,0
181,8,0,inf,79,3,52,0
182,1,0,inf,9,3,16,0
183,4,0,inf,39,3,32,0
184,1,0,inf,9,3,17,0
185,3,0,inf,29,3,25,0
186,2,0,inf,19,3,24,0
187,1,0,inf,9,3,13,0
188,15,1,15.0,150,4,97,0
189,1,0,inf,9,3,19,0
190,1,0,inf,9,3,17,0
191,1,0,inf,9,3,17,0
192,3,1,3.0,30,4,28,0
193,3,0,inf,29,3,21,0
194,3,1,3.0,30,4,31,0
195,2,1,2.0,20,4,26,0
196,4,0,inf,39,3,42,0
197,8,0,inf,79,3,55,0
198,2,0,inf,19,3,16,0
199,1,0,inf,9,3,18,0
200,8,1,8.0,80,4,59,0
201,1,0,inf,9,3,16,0
202,3,0,inf,29,3,25,0
203,1,0,inf,9,3,15,0
204,1,0,inf,9,3,16,0
205,6,0,inf,59,3,48,0
206,13,2,6.5,131,5,115,0
207,1,0,inf,9,3,17,0
208,1,0,inf,9,3,26,0
209,1,0,inf,9,3,17,0
210,3,0,inf,29,3,34,0
211,8,0,inf,79,3,46,0
212,2,0,inf,19,3,28,0
213,1,0,inf,9,3,18,0
214,4,1,4.0,40,4,36,0
215,6,1,6.0,60,4,36,0
216,3,0,inf,29,3,27,0
217,3,1,3.0,30,4,22,0
218,5,0,inf,49,3,38,0
219,2,0,inf,19,3,22,0
220,6,0,inf,59,3,58,0
221,2,0,inf,19,3,23,0
222,5,0,inf,49,3,43,0
223,1,0,inf,9,3,17,0
224,11,0,inf,109,3,57,0
225,2,0,inf,19,3,21,0
226,4,0,inf,39,3,38,0
227,2,0,inf,19,3,33,0
228,2,0,inf,19,3,15,0
229,4,0,inf,39,3,23,0
230,3,0,inf,29,3,31,0
231,3,2,1.5,31,5,33,0
232,2,0,inf,19,3,26,0
233,10,0,inf,99,3,60,0
234,1,0,inf,9,3,16,0
235,3,1,3.0,30,4,31,0
236,3,0,inf,29,3,27,0
237,1,0,inf,9,3,16,0
238,1,0,inf,9,3,19,0
239,2,0,inf,19,3,24,0
240,4,1,4.0,40,4,49,0
241,1,0,inf,9,3,15,0
242,1,0,inf,9,3,19,0
243,1,0,inf,9,3,26,0
244,3,2,1.5,31,5,24,0
245,2,1,2.0,20,4,28,0
246,1,0,inf,9,3,17,0
247,1,0,inf,9,3,18,0
248,2,0,inf,19,3,26,0
249,3,1,3.0,30,4,26,0
250,1,0,inf,9,3,18,0
251,2,0,inf,19,3,21,0
252,3,0,inf,29,3,28,0
253,8,1,8.0,80,4,65,0
254,4,2,2.0,41,5,45,0
255,7,0,inf,69,3,53,0
256,1,1,1.0,10,4,13,0
257,3,0,inf,29,3,26,0
258,2,0,inf,19,3,16,0
259,1,0,inf,9,3,17,0
260,1,0,inf,9,3,18,0
261,1,0,inf,9,3,16,0
262,1,0,inf,9,3,11,0
263,1,0,inf,9,3,14,0
264,8,1,8.0,80,4,57,0
265,2,0,inf,19,3,23,0
266,6,0,inf,59,3,47,0
267,6,0,inf,59,3,46,0
268,1,0,inf,9,3,15,0
269,2,0,inf,19,3,23,0
270,6,0,inf,59,3,41,0
271,3,0,inf,29,3,26,0
272,4,0,inf,39,3,44,0
273,9,0,inf,89,3,65,0
274,1,0,inf,9,3,13,0
275,2,0,inf,19,3,24,0
276,1,0,inf,9,3,17,0
277,1,0,inf,9,3,15,0
278,2,0,inf,19,3,26,0
279,1,0,inf,9,3,16,0
280,2,0,inf,19,3,18,0
281,4,0,inf,39,3,36,0
282,1,0,inf,9,3,19,0
283,1,0,inf,9,3,18,0
284,9,0,inf,89,3,58,0
285,2,0,inf,19,3,26,0
286,1,0,inf,9,3,18,0
287,6,0,inf,59,3,53,0
288,1,0,inf,9,3,17,0
289,2,0,inf,19,3,32,0
290,7,1,7.0,70,4,50,0
291,2,0,inf,19,3,22,0
292,1,0,inf,9,3,26,0
293,1,0,inf,9,3,17,0
294,4,1,4.0,40,4,44,0
295,1,0,inf,9,3,16,0
296,3,0,inf,29,3,31,0
297,6,1,6.0,60,4,40,0
298,3,0,inf,29,3,31,0
299,1,0,inf,9,3,20,0
300,3,0,inf,29,3,30,0
301,1,0,inf,9,3,16,0
302,2,0,inf,19,3,19,0
303,5,0,inf,49,3,52,0
304,1,0,inf,9,3,14,0
305,3,0,inf,29,3,31,0
306,3,0,inf,29,3,30,0
307,3,0,inf,29,3,34,0
308,5,1,5.0,50,4,44,0
309,4,0,inf,39,3,27,0
310,1,0,inf,9,3,18,0
311,1,0,inf,9,3,16,0
312,5,1,5.0,50,4,46,0
313,3,0,inf,29,3,24,0
314,7,1,7.0,70,4,64,0
315,1,0,inf,9,3,14,0
316,2,1,2.0,20,4,22,0
317,12,1,12.0,120,4,86,0
318,2,0,inf,19,3,23,0
319,2,0,inf,19,3,27,0
320,7,1,7.0,70,4,45,0
321,2,0,inf,19,3,34,0
322,2,0,inf,19,3,25,0
323,1,0,inf,9,3,17,0
324,2,0,inf,19,3,22,0
325,1,0,inf,9,3,18,0
326,1,0,inf,9,3,16,0
327,1,0,inf,9,3,16,0
328,2,0,inf,19,3,19,0
329,2,0,inf,19,3,25,0
330,5,0,inf,49,3,45,0
331,2,0,inf,19,3,17,0
332,1,0,inf,9,3,17,0
333,2,0,inf,19,3,23,0
334,2,1,2.0,20,4,24,0
335,11,0,inf,109,3,89,0
336,1,0,inf,9,3,28,0
337,4,1,4.0,40,4,38,0
338,6,0,inf,59,3,39,0
339,1,0,inf,9,3,17,0
340,2,0,inf,19,3,23,0
341,3,1,3.0,30,4,32,0
342,1,0,inf,9,3,17,0
343,1,0,inf,9,3,18,0
344,4,0,inf,39,3,35,0
345,1,0,inf,9,3,18,0
346,1,0,inf,9,3,19,0
347,1,0,inf,9,3,23,0
348,1,0,inf,9,3,15,0
349,2,0,inf,19,3,20,0
350,1,0,inf,9,3,15,0
351,6,0,inf,59,3,53,0
352,2,0,inf,19,3,21,0
353,2,0,inf,19,3,28,0
354,1,0,inf,9,3,15,0
355,5,0,inf,49,3,47,0
356,3,0,inf,29,3,23,0
357,1,0,inf,9,3,17,0
358,7,1,7.0,70,4,57,0
359,8,1,8.0,80,4,67,0
360,3,1,3.0,30,4,35,0
361,3,1,3.0,30,4,25,0
362,1,0,inf,9,3,18,0
363,1,0,inf,9,3,20,0
364,3,0,inf,29,3,24,0
365,1,0,inf,9,3,25,0
366,1,0,inf,9,3,18,0
367,5,0,inf,49,3,30,0
368,1,1,1.0,10,4,20,0
369,2,1,2.0,20,4,21,0
