Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
54,30,7,4.285714285714286,96,10,275,0
55,32,6,5.333333333333333,101,9,278,0
56,15,4,3.75,48,7,165,0
57,8,2,4.0,25,5,75,0
58,28,7,4.0,90,10,307,0
59,34,8,4.25,109,11,304,0
60,22,5,4.4,70,8,197,0
61,21,4,5.25,66,7,178,0
62,54,6,9.0,167,9,455,0
63,3,1,3.0,9,4,101,0
64,26,3,8.666666666666666,80,6,205,0
65,49,13,3.769230769230769,159,16,423,0
66,15,3,5.0,47,6,170,0
67,8,7,1.1428571428571428,30,10,87,0
68,47,0,inf,140,3,383,0
69,12,4,3.0,39,7,131,0
70,25,8,3.125,82,11,225,0
71,35,8,4.375,112,11,302,0
72,20,3,6.666666666666667,62,6,122,0
73,48,9,5.333333333333333,152,12,472,0
74,25,10,2.5,84,13,250,0
75,19,6,3.1666666666666665,62,9,176,0
76,15,5,3.0,49,8,131,0
77,5,1,5.0,15,4,40,0
78,19,6,3.1666666666666665,62,9,163,0
79,35,6,5.833333333333333,110,9,364,0
80,44,9,4.888888888888889,140,12,428,0
81,32,2,16.0,97,5,255,0
82,24,1,24.0,72,4,132,0
83,10,4,2.5,33,7,108,0
84,22,9,2.4444444444444446,74,12,208,0
85,11,5,2.2,37,8,110,0
86,10,3,3.3333333333333335,32,6,120,0
87,9,2,4.5,28,5,66,0
88,6,3,2.0,20,6,141,0
89,34,8,4.25,109,11,350,0
90,42,6,7.0,131,9,390,0
91,23,4,5.75,72,7,195,0
92,25,2,12.5,76,5,215,0
93,12,7,1.7142857142857142,42,10,135,0
94,76,7,10.857142857142858,234,10,598,0
95,29,10,2.9,96,13,287,0
96,32,7,4.571428571428571,102,10,202,0
97,38,9,4.222222222222222,122,12,303,0
98,6,1,6.0,18,4,52,0
99,15,2,7.5,46,5,165,0
100,15,2,7.5,46,5,185,0
101,34,11,3.090909090909091,112,14,327,0
102,28,4,7.0,87,7,295,0
103,4,1,4.0,12,4,44,0
104,2,4,0.5,9,7,27,0
105,28,8,3.5,91,11,297,0
106,14,3,4.666666666666667,44,6,111,0
107,34,5,6.8,106,8,351,0
108,10,3,3.3333333333333335,32,6,82,0
109,12,1,12.0,36,4,169,0
110,14,5,2.8,46,8,124,0
111,21,8,2.625,70,11,217,0
112,20,8,2.5,67,11,229,0
113,26,6,4.333333333333333,83,9,219,0
114,42,11,3.8181818181818183,136,14,370,0
115,19,4,4.75,60,7,149,0
116,22,4,5.5,69,7,215,0
117,38,11,3.4545454545454546,124,14,345,0
118,2,0,inf,5,3,92,0
119,16,9,1.7777777777777777,56,12,147,0
120,33,7,4.714285714285714,105,10,337,0
121,79,5,15.8,241,8,633,0
122,19,4,4.75,60,7,181,0
123,33,4,8.25,102,7,283,0
124,21,7,3.0,69,10,198,0
125,54,9,6.0,170,12,524,0
126,20,7,2.857142857142857,66,10,178,0
127,8,5,1.6,28,8,107,0
128,36,7,5.142857142857143,114,10,338,0
129,23,6,3.8333333333333335,74,9,174,0
130,26,5,5.2,82,8,204,0
131,30,3,10.0,92,6,236,0
132,7,2,3.5,22,5,81,0
133,32,7,4.571428571428571,102,10,285,0
134,37,9,4.111111111111111,119,12,348,0
135,60,12,5.0,191,15,561,0
136,13,2,6.5,40,5,73,0
137,23,4,5.75,72,7,258,0
138,45,2,22.5,136,5,386,0
139,32,8,4.0,103,11,308,0
140,13,4,3.25,42,7,133,0
141,16,2,8.0,49,5,127,0
142,30,4,7.5,93,7,257,0
143,2,2,1.0,7,5,26,0
144,14,1,14.0,42,4,194,0
145,7,2,3.5,22,5,159,0
146,38,13,2.923076923076923,126,16,394,0
147,63,7,9.0,195,10,541,0
148,9,2,4.5,28,5,185,0
149,37,8,4.625,118,11,324,0
150,18,5,3.6,58,8,196,0
151,18,4,4.5,57,7,223,0
152,8,4,2.0,27,7,171,0
153,11,1,11.0,33,4,145,0
154,9,3,3.0,29,6,85,0
155,46,2,23.0,139,5,354,0
156,38,6,6.333333333333333,119,9,314,0
157,9,3,3.0,29,6,76,0
158,2,2,1.0,7,5,131,0
159,22,7,3.142857142857143,72,10,175,0
160,48,8,6.0,151,11,425,0
161,14,2,7.0,43,5,139,0
162,29,5,5.8,91,8,297,0
163,55,8,6.875,172,11,481,0
164,13,1,13.0,39,4,169,0
165,11,3,3.6666666666666665,35,6,91,0
166,26,5,5.2,82,8,197,0
167,29,10,2.9,96,13,294,0
168,30,8,3.75,97,11,254,0
169,5,2,2.5,16,5,44,0
170,25,9,2.7777777777777777,83,12,230,0
171,6,0,inf,17,3,112,0
172,12,3,4.0,38,6,96,0
173,25,3,8.333333333333334,77,6,247,0
174,10,3,3.3333333333333335,32,6,78,0
175,25,8,3.125,82,11,271,0
176,2,1,2.0,6,4,118,0
177,15,8,1.875,52,11,141,0
178,37,7,5.285714285714286,117,10,371,0
179,32,2,16.0,97,5,259,0
180,21,4,5.25,66,7,219,0
181,36,12,3.0,119,15,391,0
182,45,7,6.428571428571429,141,10,352,0
183,40,8,5.0,127,11,393,0
184,20,2,10.0,61,5,236,0
185,4,0,inf,11,3,92,0
186,44,5,8.8,136,8,322,0
187,11,2,5.5,34,5,106,0
188,11,8,1.375,40,11,117,0
189,10,2,5.0,31,5,164,0
190,82,7,11.714285714285714,252,10,662,0
191,15,5,3.0,49,8,111,0
192,34,4,8.5,105,7,289,0
193,5,5,1.0,19,8,61,0
194,23,6,3.8333333333333335,74,9,230,0
195,58,7,8.285714285714286,180,10,470,0
196,31,5,6.2,97,8,268,0
197,21,3,7.0,65,6,196,0
198,9,5,1.8,31,8,97,0
199,20,5,4.0,64,8,166,0
200,31,9,3.4444444444444446,101,12,277,0
201,0,0,0.0,-1,3,101,0
202,29,9,3.2222222222222223,95,12,287,0
203,31,5,6.2,97,8,246,0
204,23,4,5.75,72,7,199,0
205,25,3,8.333333333333334,77,6,209,0
206,18,4,4.5,57,7,148,0
207,24,6,4.0,77,9,199,0
208,5,2,2.5,16,5,78,0
209,14,4,3.5,45,7,163,0
210,41,5,8.2,127,8,303,0
211,6,6,1.0,23,9,232,0
212,53,7,7.571428571428571,165,10,444,0
213,67,3,22.333333333333332,203,6,498,0
214,80,7,11.428571428571429,246,10,662,0
215,1,2,0.5,4,5,23,0
216,25,8,3.125,82,11,293,0
217,44,6,7.333333333333333,137,9,443,0
218,40,6,6.666666666666667,125,9,312,0
219,27,7,3.857142857142857,87,10,201,0
220,19,3,6.333333333333333,59,6,146,0
221,48,9,5.333333333333333,152,12,408,0
222,38,5,7.6,118,8,397,0
223,38,5,7.6,118,8,336,0
224,21,2,10.5,64,5,214,0
225,1,1,1.0,3,4,108,0
226,25,9,2.7777777777777777,83,12,326,0
227,30,10,3.0,99,13,235,0
228,52,7,7.428571428571429,162,10,440,0
229,9,2,4.5,28,5,99,0
230,62,7,8.857142857142858,192,10,572,0
231,22,5,4.4,70,8,217,0
232,29,3,9.666666666666666,89,6,219,0
233,26,4,6.5,81,7,198,0
234,30,2,15.0,91,5,249,0
235,9,2,4.5,28,5,117,0
236,22,6,3.6666666666666665,71,9,236,0
237,37,7,5.285714285714286,117,10,366,0
238,7,4,1.75,24,7,64,0
239,12,3,4.0,38,6,77,0
240,4,2,2.0,13,5,104,0
241,10,0,inf,29,3,144,0
242,42,7,6.0,132,10,386,0
243,18,2,9.0,55,5,137,0
244,55,8,6.875,172,11,402,0
245,30,6,5.0,95,9,308,0
246,22,4,5.5,69,7,152,0
247,12,1,12.0,36,4,188,0
248,24,6,4.0,77,9,149,0
249,5,2,2.5,16,5,51,0
250,0,0,0.0,-1,3,101,0
251,41,3,13.666666666666666,125,6,334,0
252,23,4,5.75,72,7,230,0
253,28,0,inf,83,3,267,0
254,32,4,8.0,99,7,277,0
255,38,7,5.428571428571429,120,10,342,0
256,39,4,9.75,120,7,334,0
257,16,2,8.0,49,5,215,0
258,18,5,3.6,58,8,146,0
259,41,6,6.833333333333333,128,9,330,0
260,35,8,4.375,112,11,319,0
261,11,5,2.2,37,8,89,0
262,22,4,5.5,69,7,214,0
263,16,0,inf,47,3,157,0
264,22,8,2.75,73,11,189,0
265,24,2,12.0,73,5,201,0
266,15,6,2.5,50,9,187,0
267,13,2,6.5,40,5,106,0
268,28,10,2.8,93,13,233,0
269,28,6,4.666666666666667,89,9,259,0
270,14,2,7.0,43,5,201,0
271,27,4,6.75,84,7,298,0
272,10,4,2.5,33,7,82,0
273,10,0,inf,29,3,144,0
274,41,6,6.833333333333333,128,9,314,0
275,25,7,3.5714285714285716,81,10,238,0
276,3,0,inf,8,3,30,0
277,50,4,12.5,153,7,379,0
278,34,6,5.666666666666667,107,9,327,0
279,44,3,14.666666666666666,134,6,387,0
280,50,2,25.0,151,5,396,0
281,25,7,3.5714285714285716,81,10,254,0
282,13,1,13.0,39,4,174,0
283,6,2,3.0,19,5,49,0
284,6,3,2.0,20,6,53,0
285,31,5,6.2,97,8,275,0
286,18,6,3.0,59,9,161,0
287,14,7,2.0,48,10,121,0
288,13,3,4.333333333333333,41,6,137,0
289,41,6,6.833333333333333,128,9,382,0
290,43,4,10.75,132,7,338,0
291,34,4,8.5,105,7,269,0
292,9,3,3.0,29,6,144,0
293,25,5,5.0,79,8,201,0
294,16,8,2.0,55,11,188,0
295,22,4,5.5,69,7,192,0
296,15,9,1.6666666666666667,53,12,283,0
297,38,5,7.6,118,8,344,0
298,11,2,5.5,34,5,77,0
299,40,8,5.0,127,11,379,0
300,46,6,7.666666666666667,143,9,515,0
301,44,6,7.333333333333333,137,9,425,0
302,23,5,4.6,73,8,224,0
303,33,6,5.5,104,9,254,0
304,28,2,14.0,85,5,206,0
305,29,5,5.8,91,8,253,0
306,28,3,9.333333333333334,86,6,228,0
307,24,4,6.0,75,7,236,0
308,18,5,3.6,58,8,161,0
309,13,6,2.1666666666666665,44,9,134,0
310,31,6,5.166666666666667,98,9,267,0
311,38,7,5.428571428571429,120,10,429,0
312,33,4,8.25,102,7,302,0
313,29,6,4.833333333333333,92,9,337,0
314,10,2,5.0,31,5,81,0
315,11,4,2.75,36,7,116,0
316,10,3,3.3333333333333335,32,6,77,0
317,18,6,3.0,59,9,155,0
318,15,5,3.0,49,8,113,0
319,12,6,2.0,41,9,126,0
320,0,0,0.0,-1,3,101,0
321,1,0,inf,2,3,77,0
322,42,10,4.2,135,13,375,0
323,25,6,4.166666666666667,80,9,188,0
324,3,1,3.0,9,4,44,0
325,14,1,14.0,42,4,183,0
326,113,5,22.6,343,8,916,0
327,27,5,5.4,85,8,354,0
328,39,4,9.75,120,7,315,0
329,16,3,5.333333333333333,50,6,202,0
330,51,7,7.285714285714286,159,10,378,0
331,15,2,7.5,46,5,114,0
332,9,3,3.0,29,6,149,0
333,25,6,4.166666666666667,80,9,270,0
334,34,4,8.5,105,7,272,0
335,29,3,9.666666666666666,89,6,335,0
336,34,6,5.666666666666667,107,9,326,0
337,7,8,0.875,28,11,95,0
338,15,9,1.6666666666666667,53,12,142,0
339,6,2,3.0,19,5,70,0
340,13,5,2.6,43,8,235,0
341,17,6,2.8333333333333335,56,9,130,0
342,10,6,1.6666666666666667,35,9,120,0
343,40,2,20.0,121,5,366,0
344,29,3,9.666666666666666,89,6,247,0
345,9,2,4.5,28,5,66,0
346,27,4,6.75,84,7,212,0
347,42,6,7.0,131,9,298,0
348,39,6,6.5,122,9,308,0
349,23,5,4.6,73,8,264,0
350,8,3,2.6666666666666665,26,6,89,0
351,58,7,8.285714285714286,180,10,467,0
352,9,4,2.25,30,7,90,0
353,0,0,0.0,-1,3,101,0
354,8,3,2.6666666666666665,26,6,79,0
355,59,7,8.428571428571429,183,10,544,0
356,5,4,1.25,18,7,54,0
357,10,2,5.0,31,5,143,0
358,7,2,3.5,22,5,145,0
359,44,4,11.0,135,7,336,0
360,43,11,3.909090909090909,139,14,385,0
361,11,3,3.6666666666666665,35,6,209,0
362,1,1,1.0,3,4,92,0
363,15,4,3.75,48,7,146,0
364,43,5,8.6,133,8,458,0
365,24,6,4.0,77,9,293,0
366,12,5,2.4,40,8,96,0
367,18,5,3.6,58,8,203,0
368,22,1,22.0,66,4,234,0
369,42,8,5.25,133,11,337,0
370,15,3,5.0,47,6,160,0
371,34,13,2.6153846153846154,114,16,349,0
372,12,7,1.7142857142857142,42,10,94,0
373,25,4,6.25,78,7,184,0
374,37,4,9.25,114,7,323,0
375,20,0,inf,59,3,208,0
376,15,6,2.5,50,9,178,0
377,33,4,8.25,102,7,253,0
378,50,6,8.333333333333334,155,9,506,0
379,14,2,7.0,43,5,105,0
380,10,4,2.5,33,7,85,0
381,29,10,2.9,96,13,281,0
382,34,6,5.666666666666667,107,9,295,0
383,10,5,2.0,34,8,100,0
384,31,5,6.2,97,8,225,0
385,30,8,3.75,97,11,356,0
386,77,11,7.0,241,14,613,0
387,23,7,3.2857142857142856,75,10,200,0
388,14,3,4.666666666666667,44,6,96,0
389,12,1,12.0,36,4,186,0
390,3,4,0.75,12,7,47,0
391,31,1,31.0,93,4,278,0
392,11,5,2.2,37,8,105,0
393,25,7,3.5714285714285716,81,10,226,0
394,7,1,7.0,21,4,111,0
395,20,8,2.5,67,11,213,0
396,39,8,4.875,124,11,321,0
397,25,6,4.166666666666667,80,9,203,0
398,17,6,2.8333333333333335,56,9,172,0
399,76,6,12.666666666666666,233,9,638,0
400,20,5,4.0,64,8,148,0
401,31,8,3.875,100,11,262,0
402,15,3,5.0,47,6,135,0
403,4,3,1.3333333333333333,14,6,114,0
404,6,2,3.0,19,5,160,0
405,29,2,14.5,88,5,214,0
406,45,6,7.5,140,9,381,0
407,32,4,8.0,99,7,314,0
408,19,5,3.8,61,8,198,0
409,6,3,2.0,20,6,66,0
410,48,9,5.333333333333333,152,12,479,0
411,25,7,3.5714285714285716,81,10,205,0
412,21,8,2.625,70,11,208,0
413,5,2,2.5,16,5,148,0
414,51,8,6.375,160,11,426,0
415,40,3,13.333333333333334,122,6,334,0
416,3,4,0.75,12,7,52,0
417,15,4,3.75,48,7,143,0
418,12,6,2.0,41,9,100,0
419,35,5,7.0,109,8,289,0
420,7,5,1.4,25,8,73,0
421,27,2,13.5,82,5,210,0
422,16,6,2.6666666666666665,53,9,153,0
423,28,5,5.6,88,8,235,0
424,66,5,13.2,202,8,461,0
425,38,5,7.6,118,8,349,0
426,13,3,4.333333333333333,41,6,95,0
427,46,7,6.571428571428571,144,10,413,0
428,18,2,9.0,55,5,141,0
429,27,10,2.7,90,13,263,0
430,4,1,4.0,12,4,136,0
431,11,2,5.5,34,5,175,0
432,8,4,2.0,27,7,93,0
433,78,10,7.8,243,13,659,0
434,6,2,3.0,19,5,55,0
435,47,4,11.75,144,7,444,0
436,2,0,inf,5,3,83,0
437,9,5,1.8,31,8,215,0
438,8,2,4.0,25,5,76,0
439,31,5,6.2,97,8,224,0
440,29,6,4.833333333333333,92,9,224,0
441,20,3,6.666666666666667,62,6,153,0
442,28,7,4.0,90,10,292,0
443,31,7,4.428571428571429,99,10,266,0
444,43,5,8.6,133,8,370,0
445,19,3,6.333333333333333,59,6,141,0
446,12,4,3.0,39,7,127,0
447,44,6,7.333333333333333,137,9,342,0
448,36,6,6.0,113,9,295,0
449,6,3,2.0,20,6,59,0
450,15,5,3.0,49,8,131,0
451,16,7,2.2857142857142856,54,10,190,0
452,25,2,12.5,76,5,305,0
453,34,8,4.25,109,11,305,0
454,24,3,8.0,74,6,221,0
455,21,0,inf,62,3,215,0
456,38,6,6.333333333333333,119,9,283,0
457,17,4,4.25,54,7,235,0
458,14,5,2.8,46,8,117,0
459,34,8,4.25,109,11,300,0
460,26,3,8.666666666666666,80,6,217,0
461,37,6,6.166666666666667,116,9,362,0
462,30,3,10.0,92,6,281,0
463,36,9,4.0,116,12,247,0
464,39,10,3.9,126,13,306,0
465,2,2,1.0,7,5,98,0
466,20,4,5.0,63,7,198,0
467,17,5,3.4,55,8,126,0
468,29,0,inf,86,3,290,0
469,17,6,2.8333333333333335,56,9,183,0
470,68,4,17.0,207,7,568,0
471,59,7,8.428571428571429,183,10,480,0
472,69,4,17.25,210,7,519,0
473,0,0,0.0,-1,3,101,0
474,30,8,3.75,97,11,258,0
475,21,5,4.2,67,8,263,0
476,20,5,4.0,64,8,183,0
477,9,5,1.8,31,8,88,0
478,39,5,7.8,121,8,430,0
479,18,3,6.0,56,6,182,0
480,33,11,3.0,109,14,315,0
481,33,8,4.125,106,11,305,0
482,26,4,6.5,81,7,195,0
483,20,5,4.0,64,8,163,0
484,8,2,4.0,25,5,145,0
485,9,2,4.5,28,5,78,0
486,5,0,inf,14,3,107,0
487,13,2,6.5,40,5,99,0
488,36,4,9.0,111,7,296,0
489,20,3,6.666666666666667,62,6,180,0
490,17,1,17.0,51,4,212,0
491,28,6,4.666666666666667,89,9,230,0
492,19,3,6.333333333333333,59,6,155,0
493,14,0,inf,41,3,188,0
494,14,7,2.0,48,10,145,0
495,46,7,6.571428571428571,144,10,327,0
496,31,8,3.875,100,11,255,0
497,19,5,3.8,61,8,169,0
498,28,8,3.5,91,11,270,0
499,49,5,9.8,151,8,368,0
