Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Epsilon,Snake_Length
140,0,0,0.0,-1,0.49571413690105054,3
141,0,0,0.0,-1,0.4932355662165453,3
142,0,1,0.0,0,0.4907693883854626,4
143,0,0,0.0,-1,0.4883155414435353,3
144,0,1,0.0,0,0.4858739637363176,4
145,0,0,0.0,-1,0.483444593917636,3
146,0,0,0.0,-1,0.4810273709480478,3
147,0,1,0.0,0,0.47862223409330756,4
148,0,0,0.0,-1,0.47622912292284103,3
149,0,0,0.0,-1,0.4738479773082268,3
150,0,0,0.0,-1,0.47147873742168567,3
151,1,2,0.5,6,0.46912134373457726,5
152,0,0,0.0,-1,0.46677573701590436,3
153,0,1,0.0,0,0.46444185833082485,4
154,0,0,0.0,-1,0.46211964903917074,3
155,0,0,0.0,-1,0.4598090507939749,3
156,0,2,0.0,1,0.457510005540005,5
157,1,1,1.0,5,0.45522245551230495,4
158,0,1,0.0,0,0.4529463432347434,4
159,1,0,inf,4,0.4506816115185697,3
160,1,0,inf,4,0.4484282034609769,3
161,0,0,0.0,-1,0.446186062443672,3
162,0,0,0.0,-1,0.4439551321314536,3
163,0,1,0.0,0,0.4417353564707963,4
164,0,0,0.0,-1,0.43952667968844233,3
165,1,1,1.0,5,0.43732904629000013,4
166,0,0,0.0,-1,0.4351424010585501,3
167,0,0,0.0,-1,0.43296668905325736,3
168,0,0,0.0,-1,0.43080185560799106,3
169,0,2,0.0,1,0.4286478463299511,5
170,0,0,0.0,-1,0.42650460709830135,3
171,1,0,inf,4,0.42437208406280985,3
172,0,0,0.0,-1,0.4222502236424958,3
173,0,0,0.0,-1,0.42013897252428334,3
174,0,0,0.0,-1,0.4180382776616619,3
175,0,0,0.0,-1,0.4159480862733536,3
176,0,1,0.0,0,0.41386834584198684,4
177,0,0,0.0,-1,0.4117990041127769,3
178,0,1,0.0,0,0.40974000909221303,4
179,1,1,1.0,5,0.40769130904675194,4
180,0,2,0.0,1,0.40565285250151817,5
181,0,2,0.0,1,0.4036245882390106,5
182,0,0,0.0,-1,0.4016064652978155,3
183,0,0,0.0,-1,0.3995984329713264,3
184,0,0,0.0,-1,0.3976004408064698,3
185,0,0,0.0,-1,0.39561243860243744,3
186,0,0,0.0,-1,0.3936343764094253,3
187,0,0,0.0,-1,0.39166620452737816,3
188,1,0,inf,4,0.3897078735047413,3
189,0,0,0.0,-1,0.3877593341372176,3
190,0,1,0.0,0,0.3858205374665315,4
191,0,1,0.0,0,0.38389143477919885,4
192,0,0,0.0,-1,0.3819719776053028,3
193,0,0,0.0,-1,0.3800621177172763,3
194,0,1,0.0,0,0.37816180712868996,4
195,0,0,0.0,-1,0.37627099809304654,3
196,0,0,0.0,-1,0.3743896431025813,3
197,0,1,0.0,0,0.37251769488706843,4
198,0,0,0.0,-1,0.3706551064126331,3
199,0,0,0.0,-1,0.36880183088056995,3
200,0,0,0.0,-1,0.3669578217261671,3
201,1,3,0.3333333333333333,7,0.36512303261753626,6
202,0,0,0.0,-1,0.3632974174544486,3
203,0,2,0.0,1,0.3614809303671764,5
204,1,0,inf,4,0.3596735257153405,3
205,0,3,0.0,2,0.3578751580867638,6
206,0,0,0.0,-1,0.35608578229633,3
207,0,0,0.0,-1,0.3543053533848483,3
208,1,1,1.0,5,0.35253382661792404,4
209,1,0,inf,4,0.3507711574848344,3
210,2,2,1.0,11,0.34901730169741024,5
211,0,2,0.0,1,0.3472722151889232,5
212,1,2,0.5,6,0.3455358541129786,5
213,0,1,0.0,0,0.3438081748424137,4
214,0,1,0.0,0,0.3420891339682016,4
215,0,0,0.0,-1,0.3403786882983606,3
216,1,0,inf,4,0.3386767948568688,3
217,0,2,0.0,1,0.33698341088258443,5
218,0,0,0.0,-1,0.3352984938281715,3
219,0,2,0.0,1,0.33362200135903064,5
220,0,0,0.0,-1,0.33195389135223546,3
221,1,0,inf,4,0.3302941218954743,3
222,0,0,0.0,-1,0.32864265128599696,3
223,0,0,0.0,-1,0.326999438029567,3
224,2,0,inf,9,0.3253644408394192,3
225,0,0,0.0,-1,0.3237376186352221,3
226,0,0,0.0,-1,0.322118930542046,3
227,0,2,0.0,1,0.32050833588933575,5
228,0,0,0.0,-1,0.31890579420988907,3
229,0,3,0.0,2,0.3173112652388396,6
230,0,0,0.0,-1,0.3157247089126454,3
231,0,0,0.0,-1,0.3141460853680822,3
232,0,2,0.0,1,0.3125753549412418,5
233,1,1,1.0,5,0.31101247816653554,4
234,0,3,0.0,2,0.30945741577570285,6
235,0,0,0.0,-1,0.3079101286968243,3
236,0,0,0.0,-1,0.3063705780533402,3
237,0,0,0.0,-1,0.30483872516307353,3
238,0,0,0.0,-1,0.3033145315372582,3
239,0,1,0.0,0,0.3017979588795719,4
240,0,0,0.0,-1,0.30028896908517405,3
241,1,0,inf,4,0.2987875242397482,3
242,0,1,0.0,0,0.29729358661854943,4
243,0,1,0.0,0,0.29580711868545667,4
244,0,1,0.0,0,0.2943280830920294,4
245,0,0,0.0,-1,0.29285644267656924,3
246,0,0,0.0,-1,0.2913921604631864,3
247,0,0,0.0,-1,0.28993519966087045,3
248,0,0,0.0,-1,0.2884855236625661,3
249,0,1,0.0,0,0.28704309604425327,4
250,0,1,0.0,0,0.285607880564032,4
251,0,0,0.0,-1,0.28417984116121187,3
252,0,0,0.0,-1,0.2827589419554058,3
253,0,1,0.0,0,0.28134514724562876,4
254,0,0,0.0,-1,0.2799384215094006,3
255,0,0,0.0,-1,0.27853872940185365,3
256,0,2,0.0,1,0.27714603575484437,5
257,0,0,0.0,-1,0.2757603055760701,3
258,0,0,0.0,-1,0.2743815040481898,3
259,0,0,0.0,-1,0.2730095965279488,3
260,0,0,0.0,-1,0.27164454854530906,3
261,1,0,inf,4,0.2702863258025825,3
262,0,1,0.0,0,0.2689348941735696,4
263,0,1,0.0,0,0.26759021970270175,4
264,0,1,0.0,0,0.2662522686041882,4
265,1,2,0.5,6,0.2649210072611673,5
266,0,2,0.0,1,0.26359640222486147,5
267,1,0,inf,4,0.26227842021373715,3
268,1,2,0.5,6,0.2609670281126685,5
269,0,0,0.0,-1,0.25966219297210513,3
270,0,1,0.0,0,0.2583638820072446,4
271,0,2,0.0,1,0.2570720625972084,5
272,0,0,0.0,-1,0.25578670228422234,3
273,0,0,0.0,-1,0.25450776877280124,3
274,0,2,0.0,1,0.2532352299289372,5
275,0,0,0.0,-1,0.2519690537792925,3
276,0,1,0.0,0,0.2507092085103961,4
277,1,0,inf,4,0.2494556624678441,3
278,0,4,0.0,3,0.24820838415550486,7
279,0,3,0.0,2,0.24696734223472733,6
280,0,0,0.0,-1,0.2457325055235537,3
281,0,0,0.0,-1,0.24450384299593592,3
282,0,0,0.0,-1,0.24328132378095624,3
283,0,0,0.0,-1,0.24206491716205145,3
284,0,1,0.0,0,0.2408545925762412,4
285,0,1,0.0,0,0.23965031961336,4
286,0,1,0.0,0,0.2384520680152932,4
287,0,0,0.0,-1,0.23725980767521673,3
288,0,4,0.0,3,0.23607350863684065,7
289,2,4,0.5,13,0.23489314109365644,7
290,0,2,0.0,1,0.23371867538818816,5
291,0,1,0.0,0,0.23255008201124722,4
292,0,1,0.0,0,0.231387331601191,4
293,0,0,0.0,-1,0.23023039494318503,3
294,0,2,0.0,1,0.2290792429684691,5
295,0,1,0.0,0,0.22793384675362674,4
296,0,2,0.0,1,0.22679417751985861,5
297,0,3,0.0,2,0.22566020663225933,6
298,0,1,0.0,0,0.22453190559909803,4
299,1,3,0.3333333333333333,7,0.22340924607110255,6
300,0,0,0.0,-1,0.22229219984074702,3
301,0,3,0.0,2,0.2211807388415433,6
302,0,4,0.0,3,0.22007483514733558,7
303,0,2,0.0,1,0.2189744609715989,5
304,0,2,0.0,1,0.2178795886667409,5
305,1,1,1.0,5,0.2167901907234072,4
306,0,2,0.0,1,0.21570623976979014,5
307,0,5,0.0,4,0.21462770857094118,8
308,0,1,0.0,0,0.21355457002808648,4
309,1,1,1.0,5,0.21248679717794605,4
310,0,0,0.0,-1,0.21142436319205632,3
311,0,4,0.0,3,0.21036724137609603,7
312,0,0,0.0,-1,0.20931540516921554,3
313,1,6,0.16666666666666666,10,0.20826882814336947,9
314,0,1,0.0,0,0.20722748400265262,4
315,1,0,inf,4,0.20619134658263935,3
316,1,3,0.3333333333333333,7,0.20516038984972615,6
317,0,1,0.0,0,0.2041345879004775,4
318,0,1,0.0,0,0.2031139149609751,4
319,0,2,0.0,1,0.20209834538617025,5
320,1,1,1.0,5,0.2010878536592394,4
321,0,4,0.0,3,0.2000824143909432,7
322,0,3,0.0,2,0.19908200231898848,6
323,1,3,0.3333333333333333,7,0.19808659230739353,6
324,1,1,1.0,5,0.19709615934585656,4
325,1,0,inf,4,0.19611067854912728,3
326,0,0,0.0,-1,0.19513012515638165,3
327,1,2,0.5,6,0.19415447453059972,5
328,0,1,0.0,0,0.19318370215794672,4
329,1,0,inf,4,0.192217783647157,3
330,1,3,0.3333333333333333,7,0.1912566947289212,6
331,0,0,0.0,-1,0.1903004112552766,3
332,1,1,1.0,5,0.18934890919900021,4
333,0,2,0.0,1,0.18840216465300522,5
334,1,0,inf,4,0.18746015382974018,3
335,0,0,0.0,-1,0.1865228530605915,3
336,0,0,0.0,-1,0.18559023879528855,3
337,0,0,0.0,-1,0.1846622876013121,3
338,1,1,1.0,5,0.18373897616330553,4
339,1,6,0.16666666666666666,10,0.182820281282489,9
340,0,0,0.0,-1,0.18190617987607657,3
341,0,2,0.0,1,0.18099664897669618,5
342,0,2,0.0,1,0.1800916657318127,5
343,0,3,0.0,2,0.17919120740315364,6
344,0,2,0.0,1,0.17829525136613786,5
345,0,5,0.0,4,0.17740377510930716,8
346,1,4,0.25,8,0.17651675623376062,7
347,0,2,0.0,1,0.1756341724525918,5
348,1,1,1.0,5,0.17475600159032884,4
349,2,6,0.3333333333333333,15,0.17388222158237718,9
350,0,0,0.0,-1,0.1730128104744653,3
351,0,1,0.0,0,0.17214774642209296,4
352,1,2,0.5,6,0.1712870076899825,5
353,0,2,0.0,1,0.17043057265153258,5
354,2,5,0.4,14,0.16957841978827493,8
355,0,3,0.0,2,0.16873052768933355,6
356,0,2,0.0,1,0.1678868750508869,5
357,0,3,0.0,2,0.16704744067563246,6
358,0,1,0.0,0,0.1662122034722543,4
359,1,2,0.5,6,0.16538114245489302,5
360,1,1,1.0,5,0.16455423674261854,4
361,0,2,0.0,1,0.16373146555890544,5
362,0,5,0.0,4,0.16291280823111093,8
363,1,6,0.16666666666666666,10,0.16209824418995536,9
364,0,3,0.0,2,0.16128775296900558,6
365,0,0,0.0,-1,0.16048131420416054,3
366,0,1,0.0,0,0.15967890763313974,4
367,0,1,0.0,0,0.15888051309497406,4
368,0,4,0.0,3,0.1580861105294992,7
369,0,4,0.0,3,0.1572956799768517,7
370,0,1,0.0,0,0.15650920157696743,4
371,0,3,0.0,2,0.1557266555690826,6
372,0,3,0.0,2,0.1549480222912372,6
373,0,0,0.0,-1,0.15417328217978102,3
374,0,2,0.0,1,0.1534024157688821,5
375,0,2,0.0,1,0.1526354036900377,5
376,0,3,0.0,2,0.1518722266715875,6
377,0,2,0.0,1,0.15111286553822956,5
378,1,0,inf,4,0.15035730121053842,3
379,0,1,0.0,0,0.14960551470448571,4
380,0,4,0.0,3,0.14885748713096328,7
381,0,2,0.0,1,0.14811319969530845,5
382,1,1,1.0,5,0.1473726336968319,4
383,0,0,0.0,-1,0.14663577052834775,3
384,1,1,1.0,5,0.14590259167570602,4
385,0,1,0.0,0,0.1451730787173275,4
386,1,0,inf,4,0.14444721332374086,3
387,1,3,0.3333333333333333,7,0.14372497725712216,6
388,0,3,0.0,2,0.14300635237083656,6
389,0,3,0.0,2,0.14229132060898236,6
390,0,2,0.0,1,0.14157986400593744,5
391,3,4,0.75,18,0.14087196468590776,7
392,0,1,0.0,0,0.14016760486247823,4
393,0,1,0.0,0,0.13946676683816583,4
394,0,0,0.0,-1,0.138769433003975,3
395,0,2,0.0,1,0.13807558583895513,5
396,0,2,0.0,1,0.13738520790976036,5
397,0,1,0.0,0,0.13669828187021155,4
398,1,3,0.3333333333333333,7,0.13601479046086049,6
399,2,2,1.0,11,0.1353347165085562,5
400,0,1,0.0,0,0.1346580429260134,4
401,0,4,0.0,3,0.13398475271138335,7
402,0,2,0.0,1,0.13331482894782642,5
403,2,6,0.3333333333333333,15,0.13264825480308728,9
404,0,4,0.0,3,0.13198501352907185,7
405,1,6,0.16666666666666666,10,0.1313250884614265,9
406,0,3,0.0,2,0.13066846301911936,6
407,0,4,0.0,3,0.13001512070402377,7
408,0,1,0.0,0,0.12936504510050365,4
409,0,4,0.0,3,0.12871821987500112,7
410,0,4,0.0,3,0.12807462877562611,7
411,0,1,0.0,0,0.12743425563174798,4
412,0,0,0.0,-1,0.12679708435358925,3
413,0,2,0.0,1,0.1261630989318213,5
414,1,3,0.3333333333333333,7,0.1255322834371622,6
415,0,3,0.0,2,0.12490462201997637,6
416,0,2,0.0,1,0.1242800989098765,5
417,0,1,0.0,0,0.12365869841532712,4
418,0,8,0.0,7,0.12304040492325048,11
419,0,2,0.0,1,0.12242520289863423,5
420,0,4,0.0,3,0.12181307688414106,7
421,0,2,0.0,1,0.12120401149972035,5
422,1,5,0.2,9,0.12059799144222175,8
423,1,1,1.0,5,0.11999500148501063,4
424,1,4,0.25,8,0.11939502647758558,7
425,1,3,0.3333333333333333,7,0.11879805134519765,6
426,1,6,0.16666666666666666,10,0.11820406108847166,9
427,0,6,0.0,5,0.1176130407830293,9
428,0,4,0.0,3,0.11702497557911415,7
429,1,7,0.14285714285714285,11,0.11643985070121858,10
430,0,0,0.0,-1,0.11585765144771248,3
431,0,2,0.0,1,0.11527836319047392,5
432,0,0,0.0,-1,0.11470197137452155,3
433,0,1,0.0,0,0.11412846151764894,4
434,2,3,0.6666666666666666,12,0.1135578192100607,6
435,0,5,0.0,4,0.11299003011401039,8
436,0,5,0.0,4,0.11242507996344034,8
437,0,4,0.0,3,0.11186295456362313,7
438,0,6,0.0,5,0.11130363979080501,9
439,0,5,0.0,4,0.11074712159185099,8
440,2,10,0.2,19,0.11019338598389174,13
441,0,4,0.0,3,0.10964241905397228,7
442,0,4,0.0,3,0.10909420695870241,7
443,0,1,0.0,0,0.1085487359239089,4
444,0,1,0.0,0,0.10800599224428936,4
445,0,2,0.0,1,0.10746596228306791,5
446,0,7,0.0,6,0.10692863247165257,10
447,3,14,0.21428571428571427,28,0.1063939893092943,17
448,0,3,0.0,2,0.10586201936274783,6
449,0,3,0.0,2,0.10533270926593409,6
450,0,2,0.0,1,0.10480604571960442,5
451,0,2,0.0,1,0.1042820154910064,5
452,1,3,0.3333333333333333,7,0.10376060541355137,6
453,0,1,0.0,0,0.1032418023864836,4
454,0,4,0.0,3,0.10272559337455119,7
455,0,2,0.0,1,0.10221196540767843,5
456,0,2,0.0,1,0.10170090558064004,5
457,0,1,0.0,0,0.10119240105273684,4
458,2,7,0.2857142857142857,16,0.10068643904747315,10
459,0,5,0.0,4,0.10018300685223579,8
460,2,7,0.2857142857142857,16,0.0996820918179746,10
461,0,2,0.0,1,0.09918368135888474,5
462,2,7,0.2857142857142857,16,0.09868776295209031,10
463,4,5,0.8,24,0.09819432413732986,8
464,0,4,0.0,3,0.09770335251664321,7
465,0,0,0.0,-1,0.09721483575406,3
466,1,6,0.16666666666666666,10,0.09672876157528969,9
467,0,1,0.0,0,0.09624511776741324,4
468,0,2,0.0,1,0.09576389217857617,5
469,0,4,0.0,3,0.09528507271768329,7
470,1,5,0.2,9,0.09480864735409487,8
471,1,6,0.16666666666666666,10,0.0943346041173244,9
472,1,6,0.16666666666666666,10,0.09386293109673778,9
473,0,2,0.0,1,0.09339361644125409,5
474,1,3,0.3333333333333333,7,0.09292664835904782,6
475,2,7,0.2857142857142857,16,0.09246201511725258,10
476,0,1,0.0,0,0.09199970504166631,4
477,0,4,0.0,3,0.09153970651645797,7
478,4,7,0.5714285714285714,26,0.09108200798387568,10
479,0,10,0.0,9,0.0906265979439563,13
480,0,6,0.0,5,0.09017346495423652,9
481,0,2,0.0,1,0.08972259762946533,5
482,2,3,0.6666666666666666,12,0.089273984641318,6
483,0,6,0.0,5,0.0888276147181114,9
484,0,5,0.0,4,0.08838347664452084,8
485,0,8,0.0,7,0.08794155926129824,11
486,1,5,0.2,9,0.08750185146499175,8
487,1,1,1.0,5,0.08706434220766679,4
488,0,4,0.0,3,0.08662902049662846,7
489,0,3,0.0,2,0.08619587539414532,6
490,0,5,0.0,4,0.08576489601717459,8
491,2,10,0.2,19,0.08533607153708872,13
492,0,6,0.0,5,0.08490939117940327,9
493,0,6,0.0,5,0.08448484422350626,9
494,0,2,0.0,1,0.08406242000238873,5
495,2,12,0.16666666666666666,21,0.08364210790237678,15
496,0,1,0.0,0,0.0832238973628649,4
497,0,3,0.0,2,0.08280777787605056,6
498,0,2,0.0,1,0.08239373898667031,5
499,0,5,0.0,4,0.08198177029173696,8
500,0,1,0.0,0,0.08157186144027828,4
501,1,2,0.5,6,0.0811640021330769,5
502,0,2,0.0,1,0.08075818212241151,5
503,0,3,0.0,2,0.08035439121179945,6
504,1,11,0.09090909090909091,15,0.07995261925574046,14
505,1,7,0.14285714285714285,11,0.07955285615946175,10
506,0,1,0.0,0,0.07915509187866444,4
507,0,2,0.0,1,0.07875931641927113,5
508,0,0,0.0,-1,0.07836551983717477,3
509,0,13,0.0,12,0.07797369223798889,16
510,1,2,0.5,6,0.07758382377679894,5
511,1,8,0.125,12,0.07719590465791494,11
512,1,2,0.5,6,0.07680992513462537,5
513,0,8,0.0,7,0.07642587550895225,11
514,0,7,0.0,6,0.07604374613140748,10
515,0,5,0.0,4,0.07566352740075044,8
516,0,4,0.0,3,0.07528520976374668,7
517,0,2,0.0,1,0.07490878371492794,5
518,0,1,0.0,0,0.0745342397963533,4
519,0,6,0.0,5,0.07416156859737154,9
520,3,4,0.75,18,0.07379076075438468,7
521,1,6,0.16666666666666666,10,0.07342180695061275,9
522,0,3,0.0,2,0.07305469791585968,6
523,0,6,0.0,5,0.07268942442628039,9
524,0,0,0.0,-1,0.07232597730414898,3
525,3,11,0.2727272727272727,25,0.07196434741762824,14
526,0,4,0.0,3,0.0716045256805401,7
527,0,1,0.0,0,0.0712465030521374,4
528,1,3,0.3333333333333333,7,0.0708902705368767,6
529,2,4,0.5,13,0.07053581918419231,7
530,0,0,0.0,-1,0.07018314008827135,3
531,1,4,0.25,8,0.06983222438783,7
532,1,5,0.2,9,0.06948306326589085,8
533,1,9,0.1111111111111111,13,0.0691356479495614,12
534,1,5,0.2,9,0.06878996970981359,8
535,0,5,0.0,4,0.06844601986126451,8
536,2,8,0.25,17,0.06810378976195819,11
537,0,3,0.0,2,0.0677632708131484,6
538,1,6,0.16666666666666666,10,0.06742445445908266,9
539,0,5,0.0,4,0.06708733218678724,8
540,0,1,0.0,0,0.0667518955258533,4
541,1,3,0.3333333333333333,7,0.06641813604822402,6
542,3,7,0.42857142857142855,21,0.0660860453679829,10
543,3,5,0.6,19,0.06575561514114299,8
544,0,3,0.0,2,0.06542683706543727,6
545,1,8,0.125,12,0.06509970288011008,11
546,0,1,0.0,0,0.06477420436570952,4
547,1,4,0.25,8,0.06445033334388098,7
548,0,4,0.0,3,0.06412808167716157,7
549,1,5,0.2,9,0.06380744126877576,8
550,4,9,0.4444444444444444,28,0.06348840406243188,12
551,0,2,0.0,1,0.06317096204211972,5
552,2,7,0.2857142857142857,16,0.06285510723190912,10
553,0,6,0.0,5,0.06254083169574957,9
554,0,2,0.0,1,0.062228127537270826,5
555,1,4,0.25,8,0.06191698689958447,7
556,1,6,0.16666666666666666,10,0.061607401965086545,9
557,0,6,0.0,5,0.06129936495526111,9
558,1,7,0.14285714285714285,11,0.0609928681304848,10
559,1,2,0.5,6,0.060687903789832374,5
560,1,3,0.3333333333333333,7,0.06038446427088321,6
561,1,1,1.0,5,0.06008254194952879,4
562,0,1,0.0,0,0.05978212923978115,4
563,1,4,0.25,8,0.05948321859358224,7
564,0,2,0.0,1,0.05918580250061433,5
565,0,3,0.0,2,0.058889873488111255,6
566,1,3,0.3333333333333333,7,0.058595424120670696,6
567,0,4,0.0,3,0.05830244700006734,7
568,1,10,0.1,14,0.058010934765067,13
569,2,11,0.18181818181818182,20,0.05772088009124167,14
570,0,12,0.0,11,0.05743227569078546,15
571,0,2,0.0,1,0.05714511431233153,5
572,1,5,0.2,9,0.05685938874076987,8
573,0,2,0.0,1,0.056575091797066025,5
574,3,5,0.6,19,0.056292216338080694,8
575,1,2,0.5,6,0.05601075525639029,5
576,0,2,0.0,1,0.05573070148010834,5
577,1,8,0.125,12,0.0554520479727078,11
578,0,3,0.0,2,0.05517478773284426,6
579,2,7,0.2857142857142857,16,0.05489891379418004,10
580,0,4,0.0,3,0.05462441922520914,7
581,0,10,0.0,9,0.0543512971290831,13
582,1,4,0.25,8,0.05407954064343768,7
583,3,16,0.1875,30,0.05380914294022049,19
584,1,6,0.16666666666666666,10,0.05354009722551939,9
585,1,0,inf,4,0.05327239673939179,3
586,2,6,0.3333333333333333,15,0.053006034755694834,9
