Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,80,6,13.333333333333334,1205,9,648,0
1,33,3,11.0,497,6,256,0
2,56,6,9.333333333333334,845,9,403,0
3,12,2,6.0,181,5,114,0
4,36,3,12.0,542,6,263,0
5,11,2,5.5,166,5,88,0
6,11,2,5.5,166,5,90,0
7,32,5,6.4,484,8,234,0
8,66,2,33.0,991,5,532,0
9,35,2,17.5,526,5,268,0
10,91,5,18.2,1369,8,738,0
11,50,2,25.0,751,5,387,0
12,29,2,14.5,436,5,196,0
13,65,9,7.222222222222222,983,12,455,0
14,21,6,3.5,320,9,142,0
15,49,4,12.25,738,7,389,0
16,59,3,19.666666666666668,887,6,443,0
17,86,4,21.5,1293,7,668,0
18,52,4,13.0,783,7,386,0
19,28,6,4.666666666666667,425,9,256,0
20,50,2,25.0,751,5,346,0
21,54,4,13.5,813,7,425,0
22,23,1,23.0,345,4,191,0
23,3,2,1.5,46,5,17,0
24,101,4,25.25,1518,7,731,0
25,21,1,21.0,315,4,174,0
26,31,4,7.75,468,7,224,0
27,5,2,2.5,76,5,37,0
28,70,6,11.666666666666666,1055,9,539,0
29,115,4,28.75,1728,7,878,0
30,52,3,17.333333333333332,782,6,427,0
31,19,3,6.333333333333333,287,6,143,0
32,10,0,inf,149,3,83,0
33,22,6,3.6666666666666665,335,9,162,0
34,96,2,48.0,1441,5,684,0
35,55,4,13.75,828,7,399,0
36,24,4,6.0,363,7,252,0
37,5,1,5.0,75,4,42,0
38,100,9,11.11111111111111,1508,12,746,0
39,3,0,inf,44,3,14,0
40,10,2,5.0,151,5,89,0
41,16,5,3.2,244,8,162,0
42,14,1,14.0,210,4,101,0
43,30,1,30.0,450,4,255,0
44,58,6,9.666666666666666,875,9,442,0
45,43,4,10.75,648,7,293,0
46,64,5,12.8,964,8,495,0
47,9,4,2.25,138,7,89,0
48,15,1,15.0,225,4,114,0
49,99,8,12.375,1492,11,735,0
50,36,5,7.2,544,8,313,0
51,56,4,14.0,843,7,401,0
52,38,6,6.333333333333333,575,9,329,0
53,28,3,9.333333333333334,422,6,220,0
54,47,6,7.833333333333333,710,9,384,0
55,29,1,29.0,435,4,214,0
56,18,3,6.0,272,6,132,0
57,15,3,5.0,227,6,134,0
58,33,7,4.714285714285714,501,10,279,0
59,34,2,17.0,511,5,250,0
60,30,2,15.0,451,5,244,0
61,37,3,12.333333333333334,557,6,283,0
62,7,0,inf,104,3,47,0
63,49,5,9.8,739,8,378,0
64,23,5,4.6,349,8,162,0
65,20,2,10.0,301,5,143,0
66,20,4,5.0,303,7,143,0
67,59,4,14.75,888,7,461,0
68,24,2,12.0,361,5,176,0
69,19,5,3.8,289,8,145,0
70,24,5,4.8,364,8,202,0
71,30,3,10.0,452,6,216,0
72,7,2,3.5,106,5,58,0
73,69,7,9.857142857142858,1041,10,512,0
74,39,5,7.8,589,8,297,0
75,8,4,2.0,123,7,74,0
76,58,3,19.333333333333332,872,6,400,0
77,74,3,24.666666666666668,1112,6,570,0
78,11,3,3.6666666666666665,167,6,94,0
79,62,3,20.666666666666668,932,6,460,0
80,52,1,52.0,780,4,372,0
81,45,6,7.5,680,9,336,0
82,56,8,7.0,847,11,407,0
83,29,0,inf,434,3,229,0
84,20,2,10.0,301,5,122,0
85,35,3,11.666666666666666,527,6,253,0
86,23,2,11.5,346,5,136,0
87,15,6,2.5,230,9,136,0
88,81,3,27.0,1217,6,532,0
89,16,5,3.2,244,8,131,0
90,24,4,6.0,363,7,130,0
91,40,3,13.333333333333334,602,6,279,0
92,14,2,7.0,211,5,115,0
93,52,1,52.0,780,4,351,0
94,18,2,9.0,271,5,150,0
95,58,2,29.0,871,5,418,0
96,6,1,6.0,90,4,42,0
97,34,4,8.5,513,7,263,0
98,59,4,14.75,888,7,428,0
99,25,0,inf,374,3,154,0
0,111,5,22.2,1669,8,733,0
1,111,3,37.0,1667,6,794,0
2,46,5,9.2,694,8,300,0
3,39,2,19.5,586,5,312,0
4,86,3,28.666666666666668,1292,6,615,0
5,25,5,5.0,379,8,183,0
6,65,3,21.666666666666668,977,6,455,0
7,21,1,21.0,315,4,162,0
8,26,3,8.666666666666666,392,6,198,0
9,86,4,21.5,1293,7,621,0
10,25,7,3.5714285714285716,381,10,189,0
11,16,2,8.0,241,5,127,0
12,18,2,9.0,271,5,134,0
13,44,4,11.0,663,7,320,0
14,63,8,7.875,952,11,409,0
15,16,6,2.6666666666666665,245,9,141,0
16,14,2,7.0,211,5,104,0
17,34,2,17.0,511,5,242,0
18,19,2,9.5,286,5,146,0
19,14,3,4.666666666666667,212,6,117,0
20,38,2,19.0,571,5,312,0
21,3,1,3.0,45,4,29,0
22,31,3,10.333333333333334,467,6,224,0
23,7,3,2.3333333333333335,107,6,78,0
24,66,2,33.0,991,5,534,0
25,95,4,23.75,1428,7,700,0
26,10,4,2.5,153,7,85,0
27,18,2,9.0,271,5,134,0
28,43,5,8.6,649,8,384,0
29,13,3,4.333333333333333,197,6,99,0
30,12,0,inf,179,3,78,0
31,77,4,19.25,1158,7,591,0
32,21,4,5.25,318,7,164,0
33,39,2,19.5,586,5,285,0
34,2,1,2.0,30,4,20,0
35,23,4,5.75,348,7,158,0
36,50,2,25.0,751,5,364,0
37,68,3,22.666666666666668,1022,6,530,0
38,17,2,8.5,256,5,142,0
39,29,2,14.5,436,5,235,0
40,46,2,23.0,691,5,319,0
41,80,2,40.0,1201,5,645,0
42,114,2,57.0,1711,5,741,0
43,40,4,10.0,603,7,291,0
44,24,2,12.0,361,5,165,0
45,11,2,5.5,166,5,90,0
46,90,6,15.0,1355,9,685,0
47,47,3,15.666666666666666,707,6,379,0
48,1,0,inf,14,3,10,0
49,18,4,4.5,273,7,165,0
50,38,3,12.666666666666666,572,6,309,0
51,23,4,5.75,348,7,185,0
52,32,6,5.333333333333333,485,9,268,0
53,28,2,14.0,421,5,192,0
54,57,6,9.5,860,9,420,0
55,48,4,12.0,723,7,362,0
56,17,2,8.5,256,5,135,0
57,47,1,47.0,705,4,307,0
58,25,2,12.5,376,5,198,0
59,17,1,17.0,255,4,136,0
60,22,6,3.6666666666666665,335,9,193,0
61,13,0,inf,194,3,92,0
62,8,2,4.0,121,5,56,0
63,22,4,5.5,333,7,152,0
64,28,3,9.333333333333334,422,6,199,0
65,47,7,6.714285714285714,711,10,393,0
66,14,2,7.0,211,5,128,0
67,91,6,15.166666666666666,1370,9,661,0
68,75,4,18.75,1128,7,529,0
69,13,1,13.0,195,4,110,0
70,13,2,6.5,196,5,102,0
71,21,4,5.25,318,7,224,0
72,41,2,20.5,616,5,280,0
73,24,1,24.0,360,4,193,0
74,39,4,9.75,588,7,300,0
75,56,0,inf,839,3,386,0
76,7,4,1.75,108,7,52,0
77,22,4,5.5,333,7,167,0
78,77,8,9.625,1162,11,558,0
79,54,3,18.0,812,6,404,0
80,17,2,8.5,256,5,112,0
81,31,1,31.0,465,4,224,0
82,25,4,6.25,378,7,170,0
83,17,2,8.5,256,5,128,0
84,42,3,14.0,632,6,300,0
85,21,3,7.0,317,6,208,0
86,65,4,16.25,978,7,489,0
87,36,3,12.0,542,6,273,0
88,28,4,7.0,423,7,216,0
89,45,4,11.25,678,7,328,0
90,53,0,inf,794,3,345,0
91,28,6,4.666666666666667,425,9,219,0
92,36,4,9.0,543,7,272,0
93,41,3,13.666666666666666,617,6,322,0
94,20,4,5.0,303,7,140,0
95,26,6,4.333333333333333,395,9,232,0
96,59,6,9.833333333333334,890,9,457,0
97,62,3,20.666666666666668,932,6,433,0
98,31,5,6.2,469,8,258,0
99,48,3,16.0,722,6,339,0
