Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
278,59,8,7.375,302,11,460,0
279,41,2,20.5,206,5,310,0
280,21,2,10.5,106,5,160,0
281,56,2,28.0,281,5,442,0
282,17,4,4.25,88,7,130,0
283,38,9,4.222222222222222,198,12,315,0
284,52,3,17.333333333333332,262,6,364,0
285,50,7,7.142857142857143,256,10,390,0
286,25,5,5.0,129,8,218,0
287,31,4,7.75,158,7,232,0
288,25,4,6.25,128,7,234,0
289,14,4,3.5,73,7,134,0
290,19,3,6.333333333333333,97,6,147,0
291,20,2,10.0,101,5,149,0
292,10,2,5.0,51,5,77,0
293,24,5,4.8,124,8,190,0
294,30,5,6.0,154,8,239,0
295,50,4,12.5,253,7,401,0
296,2,1,2.0,10,4,22,0
297,13,3,4.333333333333333,67,6,126,0
298,19,4,4.75,98,7,134,0
299,44,12,3.6666666666666665,231,15,396,0
300,12,4,3.0,63,7,103,0
301,68,6,11.333333333333334,345,9,497,0
302,30,3,10.0,152,6,229,0
303,20,5,4.0,104,8,168,0
304,106,2,53.0,531,5,735,0
305,16,2,8.0,81,5,131,0
306,40,4,10.0,203,7,285,0
307,8,2,4.0,41,5,66,0
308,29,2,14.5,146,5,231,0
309,34,5,6.8,174,8,263,0
310,137,3,45.666666666666664,687,6,1031,0
311,17,1,17.0,85,4,121,0
312,10,1,10.0,50,4,74,0
313,64,5,12.8,324,8,469,0
314,29,6,4.833333333333333,150,9,272,0
315,16,4,4.0,83,7,112,0
316,15,5,3.0,79,8,131,0
317,60,5,12.0,304,8,427,0
318,24,3,8.0,122,6,214,0
319,45,2,22.5,226,5,324,0
320,26,4,6.5,133,7,193,0
321,34,3,11.333333333333334,172,6,255,0
322,24,2,12.0,121,5,193,0
323,23,6,3.8333333333333335,120,9,229,0
324,46,4,11.5,233,7,357,0
325,48,4,12.0,243,7,321,0
326,18,7,2.5714285714285716,96,10,170,0
327,22,2,11.0,111,5,147,0
328,43,5,8.6,219,8,326,0
329,68,8,8.5,347,11,518,0
330,32,3,10.666666666666666,162,6,204,0
331,10,1,10.0,50,4,86,0
332,19,4,4.75,98,7,111,0
333,24,5,4.8,124,8,187,0
334,25,8,3.125,132,11,208,0
335,58,9,6.444444444444445,298,12,427,0
336,31,5,6.2,159,8,256,0
337,22,5,4.4,114,8,171,0
338,14,0,inf,69,3,102,0
339,22,6,3.6666666666666665,115,9,204,0
340,17,4,4.25,88,7,135,0
341,57,4,14.25,288,7,392,0
342,28,3,9.333333333333334,142,6,195,0
343,62,5,12.4,314,8,500,0
344,42,2,21.0,211,5,316,0
345,22,5,4.4,114,8,188,0
346,70,8,8.75,357,11,558,0
347,53,2,26.5,266,5,386,0
348,7,4,1.75,38,7,85,0
349,17,5,3.4,89,8,142,0
350,18,2,9.0,91,5,135,0
351,28,2,14.0,141,5,201,0
352,1,2,0.5,6,5,14,0
353,47,6,7.833333333333333,240,9,398,0
354,54,3,18.0,272,6,424,0
355,19,2,9.5,96,5,169,0
356,19,5,3.8,99,8,161,0
357,33,2,16.5,166,5,274,0
358,31,4,7.75,158,7,250,0
359,30,2,15.0,151,5,224,0
360,44,2,22.0,221,5,336,0
361,23,5,4.6,119,8,178,0
362,12,2,6.0,61,5,95,0
363,6,2,3.0,31,5,42,0
364,14,0,inf,69,3,142,0
365,23,4,5.75,118,7,179,0
366,32,3,10.666666666666666,162,6,241,0
367,10,3,3.3333333333333335,52,6,79,0
368,36,4,9.0,183,7,290,0
369,109,6,18.166666666666668,550,9,904,0
370,34,4,8.5,173,7,241,0
371,13,4,3.25,68,7,119,0
372,12,1,12.0,60,4,106,0
373,59,5,11.8,299,8,432,0
374,55,11,5.0,285,14,470,0
375,18,2,9.0,91,5,116,0
376,43,4,10.75,218,7,346,0
377,31,6,5.166666666666667,160,9,251,0
378,35,8,4.375,182,11,311,0
379,36,2,18.0,181,5,236,0
380,37,5,7.4,189,8,312,0
381,20,3,6.666666666666667,102,6,185,0
382,13,0,inf,64,3,92,0
383,47,8,5.875,242,11,378,0
384,33,4,8.25,168,7,257,0
385,50,4,12.5,253,7,384,0
386,94,4,23.5,473,7,728,0
387,24,3,8.0,122,6,175,0
388,18,2,9.0,91,5,143,0
389,96,6,16.0,485,9,708,0
390,30,3,10.0,152,6,228,0
391,11,2,5.5,56,5,91,0
392,11,2,5.5,56,5,85,0
393,24,5,4.8,124,8,230,0
394,18,3,6.0,92,6,135,0
395,29,2,14.5,146,5,198,0
396,10,2,5.0,51,5,70,0
397,35,4,8.75,178,7,231,0
398,59,4,14.75,298,7,485,0
399,12,2,6.0,61,5,112,0
400,26,6,4.333333333333333,135,9,221,0
401,10,5,2.0,54,8,96,0
402,29,6,4.833333333333333,150,9,239,0
403,64,5,12.8,324,8,504,0
404,52,5,10.4,264,8,410,0
405,23,4,5.75,118,7,187,0
406,42,7,6.0,216,10,373,0
407,22,4,5.5,113,7,164,0
408,3,3,1.0,17,6,38,0
409,13,3,4.333333333333333,67,6,86,0
410,44,7,6.285714285714286,226,10,367,0
411,23,2,11.5,116,5,215,0
412,19,3,6.333333333333333,97,6,151,0
413,46,5,9.2,234,8,379,0
414,56,6,9.333333333333334,285,9,402,0
415,48,5,9.6,244,8,346,0
416,54,8,6.75,277,11,475,0
417,23,6,3.8333333333333335,120,9,182,0
418,68,8,8.5,347,11,528,0
419,10,2,5.0,51,5,110,0
420,20,2,10.0,101,5,153,0
421,39,9,4.333333333333333,203,12,363,0
422,19,3,6.333333333333333,97,6,154,0
423,26,4,6.5,133,7,207,0
424,12,2,6.0,61,5,90,0
425,28,4,7.0,143,7,245,0
426,47,4,11.75,238,7,386,0
427,84,9,9.333333333333334,428,12,613,0
428,38,10,3.8,199,13,318,0
429,31,8,3.875,162,11,276,0
430,20,3,6.666666666666667,102,6,154,0
431,44,5,8.8,224,8,352,0
432,59,3,19.666666666666668,297,6,492,0
433,36,5,7.2,184,8,309,0
434,29,2,14.5,146,5,242,0
435,43,7,6.142857142857143,221,10,373,0
436,32,6,5.333333333333333,165,9,268,0
437,26,3,8.666666666666666,132,6,169,0
438,14,2,7.0,71,5,121,0
439,22,4,5.5,113,7,146,0
440,14,2,7.0,71,5,121,0
441,61,6,10.166666666666666,310,9,481,0
442,19,3,6.333333333333333,97,6,134,0
443,36,7,5.142857142857143,186,10,293,0
444,57,6,9.5,290,9,425,0
445,16,2,8.0,81,5,111,0
446,14,2,7.0,71,5,96,0
447,87,5,17.4,439,8,637,0
448,26,4,6.5,133,7,210,0
449,83,10,8.3,424,13,622,0
450,41,9,4.555555555555555,213,12,297,0
451,65,5,13.0,329,8,533,0
452,56,2,28.0,281,5,390,0
453,27,3,9.0,137,6,224,0
454,7,2,3.5,36,5,83,0
455,12,6,2.0,65,9,103,0
456,20,4,5.0,103,7,166,0
457,74,6,12.333333333333334,375,9,577,0
458,26,2,13.0,131,5,202,0
459,4,3,1.3333333333333333,22,6,51,0
460,16,2,8.0,81,5,117,0
461,28,4,7.0,143,7,191,0
462,64,4,16.0,323,7,532,0
463,28,4,7.0,143,7,218,0
464,46,5,9.2,234,8,334,0
465,23,4,5.75,118,7,198,0
466,30,4,7.5,153,7,210,0
467,19,3,6.333333333333333,97,6,145,0
468,27,5,5.4,139,8,203,0
469,65,4,16.25,328,7,473,0
470,29,3,9.666666666666666,147,6,244,0
471,17,3,5.666666666666667,87,6,128,0
472,4,2,2.0,21,5,55,0
473,7,3,2.3333333333333335,37,6,67,0
474,10,3,3.3333333333333335,52,6,85,0
475,37,5,7.4,189,8,323,0
476,31,8,3.875,162,11,242,0
477,36,6,6.0,185,9,317,0
478,23,3,7.666666666666667,117,6,180,0
479,65,3,21.666666666666668,327,6,490,0
480,84,6,14.0,425,9,716,0
481,11,3,3.6666666666666665,57,6,98,0
482,37,4,9.25,188,7,284,0
483,32,4,8.0,163,7,227,0
484,45,3,15.0,227,6,338,0
485,103,6,17.166666666666668,520,9,696,0
486,33,7,4.714285714285714,171,10,283,0
487,21,2,10.5,106,5,170,0
488,46,5,9.2,234,8,334,0
489,7,2,3.5,36,5,58,0
490,22,3,7.333333333333333,112,6,143,0
491,34,2,17.0,171,5,280,0
492,27,3,9.0,137,6,206,0
493,4,1,4.0,20,4,33,0
494,26,2,13.0,131,5,191,0
495,19,3,6.333333333333333,97,6,174,0
496,6,0,inf,29,3,38,0
497,45,1,45.0,225,4,329,0
498,6,1,6.0,30,4,41,0
499,26,3,8.666666666666666,132,6,224,0
500,30,6,5.0,155,9,230,0
501,54,5,10.8,274,8,396,0
502,43,6,7.166666666666667,220,9,345,0
503,116,7,16.571428571428573,586,10,857,0
504,50,3,16.666666666666668,252,6,357,0
505,11,4,2.75,58,7,110,0
506,41,8,5.125,212,11,340,0
507,27,2,13.5,136,5,208,0
508,28,3,9.333333333333334,142,6,197,0
509,12,2,6.0,61,5,83,0
510,33,1,33.0,165,4,227,0
511,34,6,5.666666666666667,175,9,275,0
512,57,11,5.181818181818182,295,14,442,0
513,31,2,15.5,156,5,219,0
514,27,4,6.75,138,7,240,0
515,19,2,9.5,96,5,158,0
516,30,7,4.285714285714286,156,10,265,0
517,42,3,14.0,212,6,350,0
518,32,2,16.0,161,5,219,0
519,14,3,4.666666666666667,72,6,119,0
520,43,5,8.6,219,8,300,0
521,42,2,21.0,211,5,327,0
522,64,3,21.333333333333332,322,6,504,0
523,62,5,12.4,314,8,461,0
524,7,3,2.3333333333333335,37,6,49,0
525,50,4,12.5,253,7,420,0
526,4,2,2.0,21,5,31,0
527,28,6,4.666666666666667,145,9,263,0
528,31,2,15.5,156,5,246,0
529,23,3,7.666666666666667,117,6,189,0
530,38,3,12.666666666666666,192,6,279,0
531,12,2,6.0,61,5,75,0
532,81,7,11.571428571428571,411,10,626,0
533,38,6,6.333333333333333,195,9,304,0
534,56,2,28.0,281,5,438,0
535,25,5,5.0,129,8,204,0
536,45,3,15.0,227,6,307,0
537,36,4,9.0,183,7,220,0
538,19,4,4.75,98,7,196,0
539,16,4,4.0,83,7,112,0
540,15,2,7.5,76,5,126,0
541,17,5,3.4,89,8,137,0
542,35,2,17.5,176,5,275,0
543,7,2,3.5,36,5,59,0
544,27,4,6.75,138,7,202,0
545,24,6,4.0,125,9,187,0
546,7,0,inf,34,3,41,0
547,25,4,6.25,128,7,216,0
548,13,3,4.333333333333333,67,6,105,0
549,82,3,27.333333333333332,412,6,610,0
550,30,4,7.5,153,7,248,0
551,24,6,4.0,125,9,191,0
552,3,2,1.5,16,5,19,0
553,21,2,10.5,106,5,147,0
554,34,7,4.857142857142857,176,10,291,0
555,29,3,9.666666666666666,147,6,206,0
556,8,2,4.0,41,5,68,0
557,16,7,2.2857142857142856,86,10,145,0
558,22,1,22.0,110,4,179,0
559,36,4,9.0,183,7,274,0
560,30,4,7.5,153,7,237,0
561,14,6,2.3333333333333335,75,9,149,0
562,35,2,17.5,176,5,239,0
563,58,2,29.0,291,5,405,0
564,28,7,4.0,146,10,214,0
565,10,3,3.3333333333333335,52,6,117,0
566,13,5,2.6,69,8,93,0
567,48,8,6.0,247,11,423,0
568,26,5,5.2,134,8,211,0
569,9,2,4.5,46,5,96,0
570,19,10,1.9,104,13,184,0
571,17,4,4.25,88,7,125,0
572,7,2,3.5,36,5,72,0
573,77,2,38.5,386,5,585,0
574,21,2,10.5,106,5,184,0
575,23,2,11.5,116,5,163,0
576,13,5,2.6,69,8,101,0
577,16,5,3.2,84,8,167,0
578,32,3,10.666666666666666,162,6,220,0
579,11,3,3.6666666666666665,57,6,114,0
580,39,2,19.5,196,5,318,0
581,47,4,11.75,238,7,390,0
582,24,4,6.0,123,7,179,0
583,10,3,3.3333333333333335,52,6,97,0
584,33,6,5.5,170,9,270,0
585,11,1,11.0,55,4,85,0
586,41,7,5.857142857142857,211,10,315,0
587,46,9,5.111111111111111,238,12,420,0
588,10,1,10.0,50,4,63,0
589,8,2,4.0,41,5,77,0
590,15,3,5.0,77,6,150,0
591,6,3,2.0,32,6,32,0
592,22,2,11.0,111,5,190,0
593,14,6,2.3333333333333335,75,9,99,0
594,31,4,7.75,158,7,240,0
595,23,6,3.8333333333333335,120,9,239,0
596,40,2,20.0,201,5,275,0
597,90,5,18.0,454,8,666,0
598,22,4,5.5,113,7,202,0
599,28,3,9.333333333333334,142,6,227,0
600,28,3,9.333333333333334,142,6,216,0
601,48,5,9.6,244,8,424,0
602,41,5,8.2,209,8,340,0
603,27,2,13.5,136,5,214,0
604,15,4,3.75,78,7,118,0
605,15,5,3.0,79,8,140,0
606,84,4,21.0,423,7,662,0
607,12,7,1.7142857142857142,66,10,107,0
608,12,4,3.0,63,7,79,0
609,54,8,6.75,277,11,411,0
610,38,6,6.333333333333333,195,9,339,0
611,50,6,8.333333333333334,255,9,365,0
612,62,4,15.5,313,7,478,0
613,17,2,8.5,86,5,155,0
614,20,3,6.666666666666667,102,6,132,0
615,62,6,10.333333333333334,315,9,485,0
616,13,3,4.333333333333333,67,6,129,0
617,69,5,13.8,349,8,526,0
618,54,0,inf,269,3,395,0
619,5,2,2.5,26,5,57,0
620,20,2,10.0,101,5,138,0
621,54,7,7.714285714285714,276,10,443,0
622,36,9,4.0,188,12,342,0
623,35,3,11.666666666666666,177,6,223,0
624,59,11,5.363636363636363,305,14,492,0
625,37,3,12.333333333333334,187,6,287,0
626,14,2,7.0,71,5,124,0
